type	pathology_file_id	file_name	data_category	file_type	file_description	file_size	md5sum	file_mapping_level	file_access	acl	authz	file_url	dcf_indexd_guid	image_modality	license	magnification	fixation_embedding_method	staining_method	deidentification_method	percent_tumor	percent_necrosis	slim_url	crdc_id	id	sample.id
pathology_file	ea21c3d1-8481-4a56-bd0f-e8c48ecf02a8	ea21c3d1-8481-4a56-bd0f-e8c48ecf02a8.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	16311623386	c22bf116128c6ac292ff2f8e39b83389	Sample	Open	['*']	['/open']	s3://idc-open-data/8dab2714-61e2-491a-98f4-125062963543/ea21c3d1-8481-4a56-bd0f-e8c48ecf02a8.dcm	dg.4DFC/58f1887a-6c29-11ee-8390-7b6da23da33c	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8d7536d7-a49e-5cad-8b54-e644b5911e7b	5f953305-bfd3-5f5e-9813-724f50ee234b
pathology_file	af1ed2dd-8720-4e50-b921-f57eac4bf3ad	af1ed2dd-8720-4e50-b921-f57eac4bf3ad.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	79587744	e95c55aa8336de9233dba7a8e76cfc37	Sample	Open	['*']	['/open']	s3://idc-open-data/b103d183-ff37-4bbd-ace9-be5485c6eb65/af1ed2dd-8720-4e50-b921-f57eac4bf3ad.dcm	dg.4DFC/589f1234-6c29-11ee-b70a-abc8c7947c7b	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8d90f9b7-ed64-5457-bbd8-198edc981db0	9d105cd5-aa02-5821-ad67-c08191706ad4
pathology_file	fe45136a-7d2e-427d-b1e9-c6a322e7a0cb	fe45136a-7d2e-427d-b1e9-c6a322e7a0cb.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	4130072	48b21a7cd680699a93508454fba9f926	Sample	Open	['*']	['/open']	s3://idc-open-data/b237a8de-9a48-475b-8969-bee537f35de1/fe45136a-7d2e-427d-b1e9-c6a322e7a0cb.dcm	dg.4DFC/58a3cf68-6c29-11ee-8216-8b4cfb382024	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8da2e873-47ff-5e76-a654-f00fdafae648	b6dd5a7f-1909-53d9-9d71-e4dc285b609a
pathology_file	4df9adc9-1b8b-4ae4-8857-257cf3b643ff	4df9adc9-1b8b-4ae4-8857-257cf3b643ff.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3937326	aba60635ed9260f536af9434ef312b94	Sample	Open	['*']	['/open']	s3://idc-open-data/fa7bea1b-cdb3-4e0e-bbc1-82849dad0cd5/4df9adc9-1b8b-4ae4-8857-257cf3b643ff.dcm	dg.4DFC/5967f848-6c29-11ee-9d4d-671c36e7451f	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8dc61b41-2a06-558e-a41c-a5cc5dfb761b	f8749b66-9d28-578d-862c-3aae7f7e07fd
pathology_file	a8b79dee-a596-43e8-9acc-3733c88bc2ea	a8b79dee-a596-43e8-9acc-3733c88bc2ea.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316632	b93bd8760ba45db9d1730edae9254a4a	Sample	Open	['*']	['/open']	s3://idc-open-data/aaa3b708-3445-45a1-b0a5-b98a4888203d/a8b79dee-a596-43e8-9acc-3733c88bc2ea.dcm	dg.4DFC/5894acb8-6c29-11ee-b88a-a3a966fdf45b	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8dc93f88-5780-51c6-adec-f27887791f83	48a01c02-0bcd-5317-a8e5-938bb23774ca
pathology_file	d738aa51-fa1d-46b6-aa6a-f8d5c8f68d4e	d738aa51-fa1d-46b6-aa6a-f8d5c8f68d4e.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	355936956	50f75aef0f5afb53c9e3432926fa7816	Sample	Open	['*']	['/open']	s3://idc-open-data/37532a02-c8a4-4982-a77f-6d923d47783a/d738aa51-fa1d-46b6-aa6a-f8d5c8f68d4e.dcm	dg.4DFC/59bc76ac-6c29-11ee-a8d1-2b7a183863ea	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8dcefad8-a3ee-5df0-89f4-baa0c2f9f7e8	5c104f38-83bd-51f6-994c-5b255d44a791
pathology_file	ed4151bb-adb0-4396-846f-439194c9c910	ed4151bb-adb0-4396-846f-439194c9c910.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316614	dc4c7dbecdc37ba1ebe5f9678cb3367f	Sample	Open	['*']	['/open']	s3://idc-open-data/75a19343-56da-4958-aa3e-d49b68b2732f/ed4151bb-adb0-4396-846f-439194c9c910.dcm	dg.4DFC/59d76e6c-6c29-11ee-90e3-031588ddaf66	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8dd4cdb8-05e7-582b-8aa5-1dd3596bcd85	cbe2a560-58ed-53fb-b53a-34e6ef1c7079
pathology_file	88bd6433-53f2-4679-8fe8-26fcf955a0b6	88bd6433-53f2-4679-8fe8-26fcf955a0b6.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	37060546	a4c31ddf39147215b98f220ae252479b	Sample	Open	['*']	['/open']	s3://idc-open-data/f37458d8-f4cf-4a0d-9fed-02154e23db4a/88bd6433-53f2-4679-8fe8-26fcf955a0b6.dcm	dg.4DFC/599caf7a-6c29-11ee-8329-87e7df757ed3	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8dfc00f0-63e5-53a3-9573-8b48a36a238b	53531c21-f286-5549-90f2-8607102b6ffa
pathology_file	686c60b5-6a1b-4aa8-89c8-589cbff02373	686c60b5-6a1b-4aa8-89c8-589cbff02373.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	77101856	10a9800b9e87c5a27c052461c6c07a06	Sample	Open	['*']	['/open']	s3://idc-open-data/9d976236-1c52-4941-9277-02716feeaadc/686c60b5-6a1b-4aa8-89c8-589cbff02373.dcm	dg.4DFC/5867b726-6c29-11ee-9a7b-dfad1028b64d	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8dffc41e-d6f1-51b7-85db-31a63ddcab6b	1a7ad70f-92dd-5d8a-a8ea-a633d2dd64a0
pathology_file	d87dca96-41b3-4faa-ab96-d7a0f267c736	d87dca96-41b3-4faa-ab96-d7a0f267c736.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2296896	1265a4785722fbc49297406ac6e81066	Sample	Open	['*']	['/open']	s3://idc-open-data/a7396a90-caf5-4c87-85ba-f3c70c3d2948/d87dca96-41b3-4faa-ab96-d7a0f267c736.dcm	dg.4DFC/59d40b8c-6c29-11ee-b679-7f056c5baf98	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8e00ce21-4a06-59d7-9869-7e5b6c375b93	0ff896f4-06ad-54ac-8b39-55a9e88ff108
pathology_file	ae7915b8-2a88-4fb8-a5e5-7d5a190a5ed2	ae7915b8-2a88-4fb8-a5e5-7d5a190a5ed2.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	144839172	d1e30daabd6e8abec473e8c0884f4291	Sample	Open	['*']	['/open']	s3://idc-open-data/b6157c84-de78-437a-8da0-931e2806290e/ae7915b8-2a88-4fb8-a5e5-7d5a190a5ed2.dcm	dg.4DFC/58c09a9e-6c29-11ee-b70e-230e696d6942	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8e0928ca-227c-54ef-9095-c878e85fb668	cb4653a8-bf47-5ad1-b33e-72d9a8208e3d
pathology_file	120a5fce-7090-46dd-a6e6-a309e9cefb61	120a5fce-7090-46dd-a6e6-a309e9cefb61.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213530	f594dd48843e700d57d7a0a2cad0278a	Sample	Open	['*']	['/open']	s3://idc-open-data/99e8d1cb-2d4e-4658-b7b6-ba44324bc95c/120a5fce-7090-46dd-a6e6-a309e9cefb61.dcm	dg.4DFC/5958caa8-6c29-11ee-be23-e7664a206b19	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8e16585c-a0ec-5d4d-85a4-99fe0fde4fc1	8da100db-33c2-5918-a83b-0226c72f64e2
pathology_file	9cd97de6-0c90-43ad-a745-1482c8f74bae	9cd97de6-0c90-43ad-a745-1482c8f74bae.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	27217214	4e8d81ae0f1dc1148226823188ea3d1b	Sample	Open	['*']	['/open']	s3://idc-open-data/b94077b0-eee0-425c-afde-d928f347da8e/9cd97de6-0c90-43ad-a745-1482c8f74bae.dcm	dg.4DFC/59ed5da8-6c29-11ee-ac0d-e7307a64a913	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8e3d10f4-8a53-5274-aecc-0978d144e19e	ebd83a18-1959-5d6d-8f36-db58cc2f9c7d
pathology_file	c417a2d0-0931-48f7-bea4-1887c6376a12	c417a2d0-0931-48f7-bea4-1887c6376a12.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	1570434	0a90f48b69f2276cc2d2cf3e2e4f8f0c	Sample	Open	['*']	['/open']	s3://idc-open-data/866c83e9-538a-4f52-897b-1d150f3c21f9/c417a2d0-0931-48f7-bea4-1887c6376a12.dcm	dg.4DFC/59226cb0-6c29-11ee-89e5-8b40293d63c3	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8e55a5b7-7364-5358-81e4-d4d35e5e8fda	bc2c164e-83e7-57f6-ac9e-315b272219e3
pathology_file	02aa930e-2a3b-466c-a378-93526aafc17c	02aa930e-2a3b-466c-a378-93526aafc17c.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	4776926	a7c81956a0990af87b35bb744d9c17c6	Sample	Open	['*']	['/open']	s3://idc-open-data/f61ee430-6fa5-49b6-a730-ed787a4bcbab/02aa930e-2a3b-466c-a378-93526aafc17c.dcm	dg.4DFC/59c5132a-6c29-11ee-952c-a350f181faff	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8e6080d0-59d1-54fd-9eb8-b61999cc023b	cc4da9be-fe67-543b-b38c-12b0f850f485
pathology_file	e91c24f8-ef84-485e-ad1e-6c26c6e2857e	e91c24f8-ef84-485e-ad1e-6c26c6e2857e.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3689804818	11b4a14b087c3a1ec9c21df97505e1fb	Sample	Open	['*']	['/open']	s3://idc-open-data/18b779cc-1418-4671-a03f-dcd54ac9d9a4/e91c24f8-ef84-485e-ad1e-6c26c6e2857e.dcm	dg.4DFC/5877da3e-6c29-11ee-b5d6-cb2092d354ad	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8e86b5b8-6b0c-5ffb-adab-9200ec58ea3c	de71fbf1-c9c9-5d57-b2d4-831021e45a38
pathology_file	e554ca00-f624-4569-983e-f5a434a98fc8	e554ca00-f624-4569-983e-f5a434a98fc8.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2496676	352bf7dcd444b00152456fc92651b509	Sample	Open	['*']	['/open']	s3://idc-open-data/b80040c3-eed0-4b64-83cb-893019d4c3f8/e554ca00-f624-4569-983e-f5a434a98fc8.dcm	dg.4DFC/5960df2c-6c29-11ee-8070-cf84158ef856	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8e89918d-12cb-5a89-8f19-268e0fbac8fc	461828ae-30d2-505a-8ca8-c79373015402
pathology_file	8c5af90b-ff20-448e-b994-bf9e9f559ebb	8c5af90b-ff20-448e-b994-bf9e9f559ebb.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316524	0bbb71aa0ed45b50d5d68f56d8a830ee	Sample	Open	['*']	['/open']	s3://idc-open-data/6bd245ea-06ab-4870-8509-aa0f704569e5/8c5af90b-ff20-448e-b994-bf9e9f559ebb.dcm	dg.4DFC/58adf0ec-6c29-11ee-b9bb-af06fa5a2e48	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8ecc8cd9-8e24-5161-ad37-eb2efd15f5c6	ac96953f-8169-58f0-9352-6a95f301a114
pathology_file	0223c145-55c1-4a53-b310-c988ff6521bc	0223c145-55c1-4a53-b310-c988ff6521bc.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	1356402	b2f73f4c9332b4365e9eb7649a72268b	Sample	Open	['*']	['/open']	s3://idc-open-data/ddaa3080-ef45-4b78-821b-5100bcb29f13/0223c145-55c1-4a53-b310-c988ff6521bc.dcm	dg.4DFC/59484c3c-6c29-11ee-961f-170cb881a4f7	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8efb1aeb-1310-5237-97f6-97e106bed56d	fbe6028c-8cb2-5532-bc97-1be2ffd76186
pathology_file	9853c300-6331-4789-93be-06b54f1d45e0	9853c300-6331-4789-93be-06b54f1d45e0.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	4650098	df9e48700889239b7c2269c758dc86b4	Sample	Open	['*']	['/open']	s3://idc-open-data/26818918-d8b4-44ef-b09c-8a3eb7054ab7/9853c300-6331-4789-93be-06b54f1d45e0.dcm	dg.4DFC/5978b962-6c29-11ee-95df-93113132736b	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8f28a065-bd13-5ccc-8c3c-c9cc9aea7a96	cdd5715f-91dc-57db-8ec0-7844a2d1b6b2
pathology_file	461a178f-f17b-40ec-97c1-e75a9952de2e	461a178f-f17b-40ec-97c1-e75a9952de2e.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2133296	a98afe833081b8d2fde6f1d34f4186a3	Sample	Open	['*']	['/open']	s3://idc-open-data/20c7cf64-a37d-4a1e-9ced-3dc1449bfe72/461a178f-f17b-40ec-97c1-e75a9952de2e.dcm	dg.4DFC/58d9cd2a-6c29-11ee-b9cb-937b55593b8c	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8f53de2f-e393-5546-bfe5-02e6bfef4cc6	fa9c4afa-1cde-5856-b37a-09bc3c067480
pathology_file	8203d549-f43f-4eb0-be81-d5daa688669b	8203d549-f43f-4eb0-be81-d5daa688669b.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	15954580082	5722a76baf35b548e7d756125c533c11	Sample	Open	['*']	['/open']	s3://idc-open-data/a7c03226-1fe4-4b26-9c81-acb17a70b40b/8203d549-f43f-4eb0-be81-d5daa688669b.dcm	dg.4DFC/59a71906-6c29-11ee-96e4-b32b058508e5	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8f542ef1-3116-502e-b4f6-691c68670295	9e84b14b-1d39-581e-9c0e-8999882320d9
pathology_file	4a71792c-d899-4522-84f5-63ff259af3ba	4a71792c-d899-4522-84f5-63ff259af3ba.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3801578	805e698caee349734fb92e5953261bc6	Sample	Open	['*']	['/open']	s3://idc-open-data/e7f2fc30-4b29-431a-b3f6-dffee32924cb/4a71792c-d899-4522-84f5-63ff259af3ba.dcm	dg.4DFC/59df556e-6c29-11ee-9f99-ef5ad3bb0325	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8f63e90c-08ea-5edb-bc1e-5bb9bcbc4a93	485c600a-f952-5564-a0de-0017cbd14e4e
pathology_file	71df223b-48ee-466b-96b0-a9ffb4e6710a	71df223b-48ee-466b-96b0-a9ffb4e6710a.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3124331506	04b283cd66e3a48dee25c8ada5dd6b6d	Sample	Open	['*']	['/open']	s3://idc-open-data/a38819a8-dbd4-47ae-b0e1-88e1b9bd5ca5/71df223b-48ee-466b-96b0-a9ffb4e6710a.dcm	dg.4DFC/5889fbb0-6c29-11ee-85d7-8fc89c7d78a9	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8f76a079-8981-57e1-886f-8cafb731c57f	8ca6056d-0a47-596b-9a54-d9e0ba655409
pathology_file	cab380c0-d1fc-49a4-bd5d-cb080d5fd0be	cab380c0-d1fc-49a4-bd5d-cb080d5fd0be.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	13387473038	e2c0ed4ea13c6570390d05e59b08322d	Sample	Open	['*']	['/open']	s3://idc-open-data/4aa93a00-34bd-4db4-8490-26d288e9a745/cab380c0-d1fc-49a4-bd5d-cb080d5fd0be.dcm	dg.4DFC/590eae28-6c29-11ee-aa4f-6f9c16f4ee5f	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8f91a6a9-3c89-5e78-96da-018043e7d3bd	1b27ffae-ec54-54da-b3cd-d5e3b3d545f8
pathology_file	6744ebc2-5f0c-4b59-a6b3-2a760c0486c7	6744ebc2-5f0c-4b59-a6b3-2a760c0486c7.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316540	5d7bff3f7d98e70c7a39720b9b79200a	Sample	Open	['*']	['/open']	s3://idc-open-data/bc686507-3be5-4032-b356-0cfd2b6079c5/6744ebc2-5f0c-4b59-a6b3-2a760c0486c7.dcm	dg.4DFC/589583d6-6c29-11ee-9227-e38d7b4883e1	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8f93fd00-a655-5b71-bccc-86a96fd651e5	c249917c-e476-5c6f-bcda-ff49a4948cc0
pathology_file	53091fc9-08a6-42f7-88d8-6e0196a2c322	53091fc9-08a6-42f7-88d8-6e0196a2c322.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213498	06af8817824ad6789a49cf00f8fe29f1	Sample	Open	['*']	['/open']	s3://idc-open-data/6caedf90-8508-4c40-b08c-4435fd5eac65/53091fc9-08a6-42f7-88d8-6e0196a2c322.dcm	dg.4DFC/59a9b31e-6c29-11ee-ad37-87982698873e	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8f99535b-a2b9-5623-993e-73219cf309dc	aa0cb8b5-3b64-5c45-bc61-45ea0e0bff5d
pathology_file	953c1dd9-f0a1-4d56-9e20-0fe26366f4e7	953c1dd9-f0a1-4d56-9e20-0fe26366f4e7.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	8739222	daa053f57033290107fabbc8602d8c74	Sample	Open	['*']	['/open']	s3://idc-open-data/ccc4cfdb-6a97-4806-8439-062df944203e/953c1dd9-f0a1-4d56-9e20-0fe26366f4e7.dcm	dg.4DFC/596b4dcc-6c29-11ee-8ec2-5f59b6f85cd1	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8fa0cec2-163c-5fbf-9b03-4d2238db6185	96809dff-b2a2-540d-b72a-ddd16a7ed654
pathology_file	cced51b7-9b3f-421c-a3b6-f012b4712f07	cced51b7-9b3f-421c-a3b6-f012b4712f07.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2125078	4c4211bb51d7abaff0d7947313a92000	Sample	Open	['*']	['/open']	s3://idc-open-data/23dbc75c-2140-4e98-8b22-296ccfeef314/cced51b7-9b3f-421c-a3b6-f012b4712f07.dcm	dg.4DFC/59016f38-6c29-11ee-a9de-5f427fb7e045	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8fa2a66e-52f9-588f-a0d9-9993739509d0	02958271-cc96-5d11-847c-e19ee06ede39
pathology_file	adc2d083-bcf2-47e9-98e0-54f29181d7e0	adc2d083-bcf2-47e9-98e0-54f29181d7e0.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316682	bbc1ba82e3cc978a9e0930e12e8e6715	Sample	Open	['*']	['/open']	s3://idc-open-data/c415038c-91f3-4109-99ca-67b03f83df0b/adc2d083-bcf2-47e9-98e0-54f29181d7e0.dcm	dg.4DFC/5900b502-6c29-11ee-8fe2-5bb249aa1288	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8faa3672-af11-5874-a1af-9ca0ff5fbf66	02958271-cc96-5d11-847c-e19ee06ede39
pathology_file	30ca8561-c9b4-401e-8bde-6bcd8e894a3f	30ca8561-c9b4-401e-8bde-6bcd8e894a3f.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213532	f3ea2bc08d3da58200b81d0939952372	Sample	Open	['*']	['/open']	s3://idc-open-data/3f234705-6b3c-48c7-9891-b27a831a9d73/30ca8561-c9b4-401e-8bde-6bcd8e894a3f.dcm	dg.4DFC/599c8be4-6c29-11ee-8fa2-030f0cef7763	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					8fd3f0d6-de82-54ca-9c8f-97d258f01ec5	53531c21-f286-5549-90f2-8607102b6ffa
pathology_file	7f93635c-48a8-482e-9a84-86c16da75407	7f93635c-48a8-482e-9a84-86c16da75407.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213530	f616581823908bfeab91d9cdd0b5e022	Sample	Open	['*']	['/open']	s3://idc-open-data/f9121ac2-aaf2-4714-988a-92b1d47a2ac1/7f93635c-48a8-482e-9a84-86c16da75407.dcm	dg.4DFC/59562f00-6c29-11ee-bb17-eb660e1b5cf5	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					90480b65-29f3-53e5-b08f-4734c5c8c748	b9d983f1-362e-5b83-99f9-601f2cdd90cd
pathology_file	4d16868e-270e-41bd-a2c0-25e9d00d8ae0	4d16868e-270e-41bd-a2c0-25e9d00d8ae0.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316670	8eb2956b24dfd872f928b5f68a4be38a	Sample	Open	['*']	['/open']	s3://idc-open-data/96f3bb22-63e4-4df9-ba22-974f64edcee6/4d16868e-270e-41bd-a2c0-25e9d00d8ae0.dcm	dg.4DFC/590b5ae8-6c29-11ee-be16-9b20dc8997d4	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					904c29d9-7760-5217-8621-01d466f9a3ed	165cba1f-ab8d-5659-9a55-562178d960fc
pathology_file	d93cd995-1498-4c55-ad8b-dc08d70712ff	d93cd995-1498-4c55-ad8b-dc08d70712ff.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213568	05b2b039e477fb44dd773666a85e5376	Sample	Open	['*']	['/open']	s3://idc-open-data/46fe9628-d6cc-44ed-b79d-ac72487aa86f/d93cd995-1498-4c55-ad8b-dc08d70712ff.dcm	dg.4DFC/593beda2-6c29-11ee-b3be-2bd23e134e14	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					90526dbd-6d49-5ed8-9605-97c45d0cd652	539cfc71-187e-52cf-ad53-230272dc81b7
pathology_file	bfedf9d2-fd3f-41c8-b153-ef678afb115f	bfedf9d2-fd3f-41c8-b153-ef678afb115f.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	15929846774	088fd5b247da7588c22f4fd5be6dac32	Sample	Open	['*']	['/open']	s3://idc-open-data/d101204b-fadd-423f-8004-0af530530bcf/bfedf9d2-fd3f-41c8-b153-ef678afb115f.dcm	dg.4DFC/589d0fd4-6c29-11ee-a2ad-6786e7c5e311	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					9088c833-8c80-5d61-aac0-600e6732bc26	9075f6ac-83c3-5dfd-89b3-0a2e8c725cf8
pathology_file	80ec649f-4dee-4dc8-a608-684687f053aa	80ec649f-4dee-4dc8-a608-684687f053aa.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	62020478	46061e1932ddc2725b3db86ad0d557de	Sample	Open	['*']	['/open']	s3://idc-open-data/7502de70-be3c-442b-82b2-d5a47a9982bf/80ec649f-4dee-4dc8-a608-684687f053aa.dcm	dg.4DFC/598a71ca-6c29-11ee-a95e-bb1be9fca92f	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					90ab921f-385c-5af8-b40b-23247ee3faed	bbd462d6-98ab-5c78-b0d8-a11d99117568
pathology_file	6ab0a51f-4c3e-49f6-b675-2ac101b83d69	6ab0a51f-4c3e-49f6-b675-2ac101b83d69.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3213578	df518657b6307f676296da6101523595	Sample	Open	['*']	['/open']	s3://idc-open-data/2ae0789c-0bb8-4791-b0fa-6c3a271a2ce7/6ab0a51f-4c3e-49f6-b675-2ac101b83d69.dcm	dg.4DFC/593fd354-6c29-11ee-8af6-134957a7d30f	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					90cf4aee-244b-501a-927d-c19457b5dbd1	e05250fe-a6fa-529a-bd37-a8a4919a57bc
pathology_file	bf95c6c1-85d0-4beb-96d4-75c3099ff53e	bf95c6c1-85d0-4beb-96d4-75c3099ff53e.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	3450292988	d42a0023350a71f2118a945d791ca8d0	Sample	Open	['*']	['/open']	s3://idc-open-data/8dbe9cb0-49e2-4de9-9468-e2cffdd4a411/bf95c6c1-85d0-4beb-96d4-75c3099ff53e.dcm	dg.4DFC/58a7b22c-6c29-11ee-b8d8-6349302ae522	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					90e21676-217f-5e13-9f65-5de2c50a4511	5d53f075-2b41-5f2b-847b-536951b3f672
pathology_file	24e5a4f7-b912-4a6b-9d6e-53aadafbbcd5	24e5a4f7-b912-4a6b-9d6e-53aadafbbcd5.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	17077568	baaa9191d45798340931a2b8d63ddbc1	Sample	Open	['*']	['/open']	s3://idc-open-data/e22a3a63-8775-451b-b406-91c8200dcee0/24e5a4f7-b912-4a6b-9d6e-53aadafbbcd5.dcm	dg.4DFC/58a5aad6-6c29-11ee-b5ad-eff9fffd0728	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					90f189bc-0883-5917-9bdc-a1daeb14e024	bb2623e5-9d81-5b92-94eb-1b09c04a3768
pathology_file	c21ef3fa-a469-4445-93aa-6e7a1b2bd5b1	c21ef3fa-a469-4445-93aa-6e7a1b2bd5b1.dcm	Pathology Imaging	dicom	FFPE_H&E_Image	2316672	77dce5cb8166bea048767a8942b1ace7	Sample	Open	['*']	['/open']	s3://idc-open-data/3eabb335-77ab-4d6e-955e-0e1647683aea/c21ef3fa-a469-4445-93aa-6e7a1b2bd5b1.dcm	dg.4DFC/58b94488-6c29-11ee-8c5b-830ef2742d74	Slide Microscopy	CC by 4.0	Not reported	Formalin fixed paraffin embedded (FFPE)	H&E	Not applicable					90fa90af-2ebe-55a1-9f95-7eb9e04c0a69	7b368705-b3a1-5d27-b6f4-b56072246c0a
