id	sample.id	UMI_barcode_offset	UMI_barcode_read	UMI_barcode_size	acl	authz	avg_read_length	cDNA_read	cDNA_read_offset	cDNA_read_size	cell_barcode_offset	cell_barcode_read	cell_barcode_size	checksum_algorithm	checksum_value	coverage	crdc_id	custom_assembly_fasta_file_for_alignment	data_category	dcf_indexd_guid	design_description	dissociation_method	end_bias	file_access	file_description	file_mapping_level	file_name	file_size	file_type	file_url	instrument_model	library_construction_method	library_id	library_layout	library_selection	library_source_material	library_source_molecule	library_strand	library_strategy	md5sum	number_of_bp	number_of_reads	platform	protocols_link	reference_genome_assembly	reverse_transcription_primer	sequence_alignment_software	sequencing_file_id	single_cell_entity	spike_in	total_number_of_input_cells	type
9ec05fa1-46f8-5102-9289-1aaef29cc9de	73aa6051-9c60-565c-80ef-a0ee8bf9b829				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/369a5883-36cc-407a-8007-cbe03be7e2fa	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	PCR AMPLICON	Sample	UPN3066_6LU2880_guth_na_PG_R2_001.fastq.gz	679909068	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3066_6LU2880_guth_na_PG_R2_001.fastq.gz	Illumina MiSeq		6LU2880.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	6bfd18cdc492fabdee8bd79fc5205ad0	150	10	Illumina					UPN3066_6LU2880_guth_na_PG_R2_001.fastq.gz				sequencing_file
9f044f02-b4e6-5057-9bba-30a9ca6dc878	b59e9fc0-e8fe-5172-8b16-dd0b90fbb5ab				['phs002504']	['/programs/phs002504']	149.0									525.8665258			Sequencing	dg.4DFC/1880c895-f9b4-439c-a832-b9c87119fc04	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014830_D1.bam	14539491	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014830_D1.bam	Illumina MiSeq		SJJMML1941D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	6e878718348d7a033ee48213b95a6fa8	26140825	174277	Illumina		GRCh37			SJJMML014830_D1.bam				sequencing_file
9fbdefb7-eb2d-53e1-8384-992ae9b4e89b	6cf4b1c5-98f9-5582-b058-9134eb8d9d7a				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/35743d6a-ac44-41c4-8d48-4a61d84fbb37	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN1420_HM2129_Dx_na_PG_R2_001.fastq.gz	60095310	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1420_HM2129_Dx_na_PG_R2_001.fastq.gz	Illumina MiSeq		HM2129.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	7de3d1750952e61cd5d24d6667e8bdaf	150	10	Illumina					UPN1420_HM2129_Dx_na_PG_R2_001.fastq.gz				sequencing_file
9feb9eb9-1620-5613-89b9-4c1af538c254	645cd8b8-ce51-5cb2-90c2-5ca131a34186				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/acd489f6-a4b9-4217-9090-1028daeaef96	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN1711_HM2617_Dx_pb_Mseq_R2_001.fastq.gz	505281155	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1711_HM2617_Dx_pb_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM2617.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	3971f3b73684de3af2bc92da3b0811be	150	10	Illumina					UPN1711_HM2617_Dx_pb_Mseq_R2_001.fastq.gz				sequencing_file
a0134afc-8943-58f4-a07b-2efd1776ffd4	d0a9dd2e-2467-55ad-9d11-8e626053a99d				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/9fb4a089-4cce-4b5e-82e2-872aef2351aa	Total RNA was extracted from PB or BM samples using the Qiagen AllPrep kit and was used to prepare mRNA libraries. Target coverage was 40e6 paired end reads per sample. Libraries were prepared for 75-bp strand-specific paired-end sequencing using the ribodepletion v2.0 protocol by the British Columbia Genome Sciences Center (BCGSC, Vancouver, BC). Libraries were sequenced on the Illumina HiSeq 2000/2500.			Controlled	RNAseq	Sample	UPN2758_HM4623_RNAseq_r1_val_1.fq.gz	4398944254	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v3/UPN2758_HM4623_RNAseq_r1_val_1.fq.gz	Illumina HiSeq 2500		HM4623_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	c85043bcd6e35e8732a22ba0d620b501	75	10	Illumina					UPN2758_HM4623_RNAseq_r1_val_1				sequencing_file
a0138346-69e1-5af2-9867-c5c56f459bc9	c8bb6649-342f-57e6-96eb-70ce8424c7a9				['phs002504']	['/programs/phs002504']	149.0									372.7953732			Sequencing	dg.4DFC/2ef87983-9306-4c75-b5f6-0b409ed83f6b	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014764_D1.bam	10651615	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014764_D1.bam	Illumina MiSeq		SJJMML397D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	8559f57c6fe30d0ad82567e2a7a23a82	18531658	123549	Illumina		GRCh37			SJJMML014764_D1.bam				sequencing_file
a0446aad-3452-50d0-8750-6929a2989a97	6cf4b1c5-98f9-5582-b058-9134eb8d9d7a				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/68d4f05a-cb9b-451d-9d06-007e278c2721	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN1420_HM2129_Dx_na_Mseq_R2_001.fastq.gz	816128588	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1420_HM2129_Dx_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM2129.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	4480e57a29250f150414226cdf33880b	150	10	Illumina					UPN1420_HM2129_Dx_na_Mseq_R2_001.fastq.gz				sequencing_file
a0751965-61bb-51db-805a-2262d747d814	499a00a9-5138-5e52-b099-9f77e8ea3e99				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/be02b2ed-611a-4dc7-852d-ef4596d41051	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc). Five to ten thousand targeted cell recovery per sample with viability of >75% was applied to a single cell master mix with lysis buffer and reverse transcription reagents, following the Chromium NextGEM Single Cell 3’ Reagent Kits User Guide, CG000204 Rev D (10X Genomics, Inc). The quality of cDNA and library was examined by Bioanalyzer and Qubit. The resulting libraries were pooled in equal molarity and sequenced in a custom program for 28b plus 91b paired-end sequencing on Illumina NovaSeq 6000.			Controlled	scRNA	Sample	UPN3037_HM5230_scRNA_S6_L004_I1_001.fastq.gz	1286500681	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3037_HM5230_scRNA_S6_L004_I1_001.fastq.gz	Illumina NovaSeq 6000		HM5230_scRNA	Paired end	Unspecified	Single-cells	Transcriptomic		Other	1039d00a13a234bb610dc4eaf39be8b3	119	10	Illumina					UPN3037_HM5230_scRNA_S6_L004_I1_001				sequencing_file
a09a5ee8-7a8c-5ad1-a916-ebe06749b8d6	4f0e2753-5a60-590b-bc66-c4b48bc4d2c9				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/2f72f60b-4f6f-4834-8d74-d43b3ddcc962	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN2682_6LU1906_guth_na_Mseq_R1_001.fastq.gz	2220835179	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2682_6LU1906_guth_na_Mseq_R1_001.fastq.gz	Illumina NovaSeq 6000		6LU1906.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	293c738a50dc70a9f76a4a24dfb36462	150	10	Illumina					UPN2682_6LU1906_guth_na_Mseq_R1_001.fastq.gz				sequencing_file
a1089760-1ce0-5fdf-9493-f78f89a5725c	87789364-d7b4-59e4-840e-884200f065bf				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/6eed2515-0d60-47e6-b154-b9e5831da855	DNA samples (32 from the technical cohort and 47 from the independent validation cohort) were sequenced using a custom amplicon panel (Paragon Genomics, Hayward, CA, USA), targeting 26 genes that are recurrently mutated in JMML (Supplementary Methods Table 1). Ten nanograms of genomic DNA were used for each library and were processed according to the manufacturer’s protocol. Library quality was assessed using the Bioanalyzer High Sensitivity DNA Analysis kit (Agilent, Santa Clara, CA, USA) and quantified using the Qubit HS assay (Thermo Fisher Scientific, Waltham, MA, USA). Dual-index libraries were sequenced on an Illumina MiSeq instrument using the 150 bp PE mode. Mean on-target sequencing depth was 1519x (median = 1297x). :: PMID: 33139265			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN3110_HM5420_persDis_pb_Mseq_R2_001.fastq.gz	2261064689	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3110_HM5420_persDis_pb_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		HM5420.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	4e3c5a37d323d256124d3c95a7ba8e90	150	10	Illumina					UPN3110_HM5420_persDis_pb_Mseq_R2_001.fastq.gz				sequencing_file
a1265fa0-5dfc-5e3b-8fda-f18e97e2657b	ca7c8945-c8db-54e3-9aca-528fde0611c9				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/688b59bd-c5ca-4e53-8e92-638503f1c3cb	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc). Five to ten thousand targeted cell recovery per sample with viability of >75% was applied to a single cell master mix with lysis buffer and reverse transcription reagents, following the Chromium NextGEM Single Cell 3’ Reagent Kits User Guide, CG000204 Rev D (10X Genomics, Inc). The quality of cDNA and library was examined by Bioanalyzer and Qubit. The resulting libraries were pooled in equal molarity and sequenced in a custom program for 28b plus 91b paired-end sequencing on Illumina NovaSeq 6000.			Controlled	scRNA	Sample	UPN3080_HM5480_scRNA_S11_L004_I1_001.fastq.gz	1114358653	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3080_HM5480_scRNA_S11_L004_I1_001.fastq.gz	Illumina NovaSeq 6000		HM5480_scRNA	Paired end	Unspecified	Single-cells	Transcriptomic		Other	bd1eb0b34c1cf33ef9341e4f4772bd27	119	10	Illumina					UPN3080_HM5480_scRNA_S11_L004_I1_001				sequencing_file
a156d5b2-d5ef-5982-bbc6-997b6f22cbed	67a60e69-a7d1-58d4-88d7-df5bb8c1de16				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/ab591863-ecbb-41c6-ac97-a955eed833b3	WGA			Controlled	Random WGA	Sample	UPN3080_HM5469_WGS_99_L04_126_1.fq.gz	515987673	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3080_HM5469_WGS_99_L04_126_1.fq.gz	Other		HM5469.WGA	Paired end	Random	Not Reported	Genomic		WGA	ae0cc50d6badd0fcaccdafa9ab99521a	100	10	BGISEQ					UPN3080_HM5469_WGS_99_L04_126_1.fq.gz				sequencing_file
a169cd1b-e48d-5f32-bfd2-602467a91a92	c8bb6649-342f-57e6-96eb-70ce8424c7a9				['phs002504']	['/programs/phs002504']	149.0									372.7953732			Sequencing	dg.4DFC/81f62122-71dd-4d13-b678-c6010ab56788	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014764_D1.bam.bai	645912	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014764_D1.bam.bai	Illumina MiSeq		SJJMML397D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	84d6631f166c48e4fd2c331254ef1363	18531658	123549	Illumina		GRCh37			SJJMML014764_D1.bam.bai				sequencing_file
a1d29b93-bf2d-5e6a-8dfa-6dfa73b4b417	b6aef45b-d659-58ba-9ed2-5f3203329662				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/5f8e1b00-f906-48f4-b114-48f2708112cc	Total RNA was extracted from PB or BM samples using the Qiagen AllPrep kit and was used to prepare mRNA libraries. Target coverage was 40e6 paired end reads per sample. Libraries were prepared for 75-bp strand-specific paired-end sequencing using the ribodepletion v2.0 protocol by the British Columbia Genome Sciences Center (BCGSC, Vancouver, BC). Libraries were sequenced on the Illumina HiSeq 2000/2500.			Controlled	RNAseq	Sample	UPN3131_HM5488_RNAseq_r2_val_2.fq.gz	2598062955	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v3/UPN3131_HM5488_RNAseq_r2_val_2.fq.gz	Illumina HiSeq 2500		HM5488_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	910015b3167347aca5d9adb37dc00e61	75	10	Illumina					UPN3131_HM5488_RNAseq_r2_val_2				sequencing_file
a27a5fff-9f62-52fe-9652-5278f63225a0	22838579-dc9e-5c84-a945-b858c0f21ce5				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/1dec3d5e-62c5-48fc-b138-dda5a61cbf1f	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN1358_HM2032_Dx_pb_PG_R1_001.fastq.gz	48060070	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN1358_HM2032_Dx_pb_PG_R1_001.fastq.gz	Illumina MiSeq		HM2032.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	f085bdb743946f2727c802dac3d63264	150	10	Illumina					UPN1358_HM2032_Dx_pb_PG_R1_001.fastq.gz				sequencing_file
a2a3ae25-d066-5ae8-8ecc-30421d8a1798	b5c977d0-190e-5e4d-b74d-bdb0e3c84e95				['phs002504']	['/programs/phs002504']	149.0									306.7704285			Sequencing	dg.4DFC/0dd57e71-4806-41c9-87ad-925e2568efda	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014790_D1.bam.bai	636536	bam_index	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014790_D1.bam.bai	Illumina MiSeq		SJJMML286D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	bc46723057338e429a9f9135de83dc09	15249558	101667	Illumina		GRCh37			SJJMML014790_D1.bam.bai				sequencing_file
a2a944e4-b4b7-5c5a-a86e-33eb555560cb	d09589ef-622a-535a-9326-24d122313f8f				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/df5eaf82-8a56-48e3-9e66-e0068a829bdc	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach. Libraries were prepared (Paragon Genomics, Hayward, CA) using 20ng (for Guthrie cards) or 10ng (for diagnosis samples) of genomic DNA per primer pool targeting 26 genes in total that are recurrently mutated in JMML (Supplemental Table 1). Libraries were assessed by Bioanalyzer (Agilent, Santa Clara, CA) and sequenced on a HiSeq 4000 (Illumina, San Diego, CA). FASTQ reads were trimmed with fastp to remove amplicon primer sequences and adapters then aligned using BWA5,. Variants called with VarScan23. Total mean and median coverage per alteration site examined in BAM files was 39,500× and 38,000x respectively. Minimum depth of ≥ 100 reads and ≥ 10 alternate reads were required to call alterations. Mean and median unique reads per mutation was 6,600x and 6,400x respectively.  :: PMID: 34183765			Controlled	Hybrid Selection Bisulfite-Seq	Sample	UPN2937_6LUY912_guth_na_Mseq_R2_001.fastq.gz	2181471524	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2937_6LUY912_guth_na_Mseq_R2_001.fastq.gz	Illumina NovaSeq 6000		6LUY912.Bisulfite-Seq	Paired end	Hybrid Selection	Not Reported	Genomic		Bisulfite-Seq	a35c9ccf5daf8ffbfd14f5e2e395f443	150	10	Illumina					UPN2937_6LUY912_guth_na_Mseq_R2_001.fastq.gz				sequencing_file
a2dba1ad-dedc-5489-b5c3-7e6186aa61be	f2d0d12c-341c-5108-b335-acdfccb9ed73				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/91a591aa-da60-4465-8a29-f71a2abea417	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN2892_HM4858_Dx_bm_PG_R1_001.fastq.gz	7087423	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN2892_HM4858_Dx_bm_PG_R1_001.fastq.gz	Illumina MiSeq		HM4858.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	91378426e5afaa62446c57550a12542f	150	10	Illumina					UPN2892_HM4858_Dx_bm_PG_R1_001.fastq.gz				sequencing_file
a3009fc2-1711-514a-b667-455fc76435b9	2c9b18d4-01a9-525a-a80d-cd68f1d86faf				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/fa1b6b0d-d2df-4221-ad97-4ae5d2c05972	Single cell gene expression analysis was conducted using a 10X Chromium single cell system (10X Genomics, Inc) and a NovaSeq 6000 sequencer (Illumina, Inc). Five to ten thousand targeted cell recovery per sample with viability of >75% was applied to a single cell master mix with lysis buffer and reverse transcription reagents, following the Chromium NextGEM Single Cell 3’ Reagent Kits User Guide, CG000204 Rev D (10X Genomics, Inc). The quality of cDNA and library was examined by Bioanalyzer and Qubit. The resulting libraries were pooled in equal molarity and sequenced in a custom program for 28b plus 91b paired-end sequencing on Illumina NovaSeq 6000.			Controlled	scRNA	Sample	UPN3050_HM5282_scRNA_S2_L002_I1_001.fastq.gz	1155289910	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v2/UPN3050_HM5282_scRNA_S2_L002_I1_001.fastq.gz	Illumina NovaSeq 6000		HM5282_scRNA	Paired end	Unspecified	Single-cells	Transcriptomic		Other	ce950535b2222a18c8a9dea8c8a15267	119	10	Illumina					UPN3050_HM5282_scRNA_S2_L002_I1_001				sequencing_file
a3c2d247-e94a-5d6b-89a5-7374fb383584	0bf73fef-4721-5b6c-91a9-33eee991437a				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/3f6cbc97-c41d-46dc-85d8-005ce6fa78e6	DNA samples were sequenced using a custom amplicon-based targeted sequencing approach.			Controlled	PCR AMPLICON	Sample	UPN3170_HM5595_na_bm_PG_R1.fastq.gz	51274210	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/UPN3170_HM5595_na_bm_PG_R1.fastq.gz	Illumina MiSeq		HM5595.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	1f03e0c137fa13f0331111d10d7f5678	150	10	Illumina					UPN3170_HM5595_na_bm_PG_R1.fastq.gz				sequencing_file
a4250123-b0b1-5199-851c-b1aeef34e0c4	59aa07e6-c5c2-5517-b4e5-510071d1e3ed				['phs002504']	['/programs/phs002504']	149.0									475.1148662			Sequencing	dg.4DFC/b74a9f45-09c2-482d-9332-efee7a77993a	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014841_R1.bam	13885037	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014841_R1.bam	Illumina MiSeq		SJJMML1043R.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	ad95de3fbe47de58595478e4204f4979	23617960	157457	Illumina		GRCh37			SJJMML014841_R1.bam				sequencing_file
a42ca9e8-d6df-5685-b8d4-476f778476b1	2aba03fa-f432-5501-bd5e-5aeefdae199e				['phs002504']	['/programs/phs002504']	149.0									284.2630658			Sequencing	dg.4DFC/249f8e82-be6f-44d2-aa27-17eee2bfb823	Whole exome sequencing was performed utilizing the Illumina platform as described previously. In brief, DNA was fragmented by sonication (Covaris Inc., Woburn, MA) to 150 bp and further purified using Agencourt AMPure XP beads. Fifty ng of size-selected DNA was then ligated to specific adaptors during library preparation (Illumina TruSeq, Illumina Inc., San Diego, CA). Each library was made with sample-specific barcodes and quantified by quantitative PCR (Kapa Biosystems, Inc., Woburn, MA), and two libraries were pooled to a total of 500 ng for exome enrichment using the Agilent SureSelect hybrid capture kit (Whole Exome_v1.1; Agilent Technologies, Santa Clara, CA). Several captures were pooled further and sequenced in one or more lanes to a final equivalent of two exomes per lane on a HiSeq 2500 system (Illumina Inc., San Diego, CA). :: PMID: 26457647			Controlled	PCR AMPLICON	Sample	SJJMML014788_D1.bam	8460481	bam	s3://cds-256-phs002504-sequencefiles-p30-fy20/SJJMML014788_D1.bam	Illumina MiSeq		SJJMML282D.Amplicon	Paired end	PCR	Not Reported	Genomic		AMPLICON	123083b9bd3ca99a182087dbbc2c4eea	14130717	94209	Illumina		GRCh37			SJJMML014788_D1.bam				sequencing_file
a465e83c-22f5-5898-b6f1-23d662d25858	48ff89ee-d617-5b25-aaec-36c3c10d3e4f				['phs002504']	['/programs/phs002504']													Sequencing	dg.4DFC/603ca4f3-79c3-498d-bf25-fa0d3fa008e5	Total RNA was extracted from PB or BM samples using the Qiagen AllPrep kit and was used to prepare mRNA libraries. Target coverage was 40e6 paired end reads per sample. Libraries were prepared for 75-bp strand-specific paired-end sequencing using the ribodepletion v2.0 protocol by the British Columbia Genome Sciences Center (BCGSC, Vancouver, BC). Libraries were sequenced on the Illumina HiSeq 2000/2500.			Controlled	RNAseq	Sample	UPN3156_HM5552_RNAseq_r1_val_1.fq.gz	3970636085	fastq	s3://cds-256-phs002504-sequencefiles-p30-fy20/v3/UPN3156_HM5552_RNAseq_r1_val_1.fq.gz	Illumina HiSeq 2500		HM5552_RNAseq	Paired end	rRNA Depletion	Bulk Cells	Transcriptomic		RNA-Seq	13bf537c6497ef2a37c128a0e12b0831	75	10	Illumina					UPN3156_HM5552_RNAseq_r1_val_1				sequencing_file
