"type"	"id"	"reference_file_id"	"file_name"	"file_type"	"file_description"	"file_category"	"file_size"	"md5sum"	"reference_file_url"	"dcf_indexd_guid"	"study.id"
"reference_file"	"3700b6f3-0ef6-5ea0-83c3-383de65f6cc2"	"86cb8a2d-a65d-41b6-9600-847b0797d994"	"PBCMGC.json"	"json"	"JSON file containing input source data"	"input source data"	"25394"	"cf96944063883e0a88efdb76ca9ba3d1"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMGC.json"	"dg.4DFC/f7f3b09e-9f90-432a-9d38-69f6590418c0"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"51784770-c8cc-5a59-9355-c7dd387573d6"	"2e70a9b9-a920-4f7b-a6fe-03ce1cbb4bc8"	"PBCMGF.json"	"json"	"JSON file containing input source data"	"input source data"	"25280"	"564a70c049fed46233b4342e3f00aa1b"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMGF.json"	"dg.4DFC/4bbe3b59-a28b-45ff-a123-4e157ca84bb3"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"3882804d-4cb1-5e82-b32f-4d9bbadb27b7"	"c16e752f-85e4-4eb0-9503-ff8d6e35ebe1"	"PBCMGG.json"	"json"	"JSON file containing input source data"	"input source data"	"25371"	"71a0ed0bab535515bd55747bc7d9da17"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMGG.json"	"dg.4DFC/59c275ff-6f58-43f3-a4b5-2a375f96de98"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"a21f4fe8-6479-566e-8c6b-96270141dae3"	"1d8b77c4-10f5-429e-96ab-7f15b81f4cd8"	"PBCMGH.json"	"json"	"JSON file containing input source data"	"input source data"	"3617"	"abb98b16dd0eda81dcb948c5c8061c05"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMGH.json"	"dg.4DFC/6534eaef-385f-419c-8778-d572ea42dcbe"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"a28e8f5f-4244-5a70-adbd-121243558555"	"c9dbba9c-4fef-4ce6-b203-c11272970ff9"	"PBCMGP.json"	"json"	"JSON file containing input source data"	"input source data"	"13751"	"96542065c41b214af96ee4d74f91ed75"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMGP.json"	"dg.4DFC/cabae592-ee19-44dc-9c0b-d6d0c7c99695"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ced10cfd-453f-50d6-99b5-630f970904ef"	"cc2788cb-8219-453e-974c-80a9a3142e85"	"PBCMGS.json"	"json"	"JSON file containing input source data"	"input source data"	"13754"	"9e1cf95010bf48801d2d39283213815c"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMGS.json"	"dg.4DFC/11b4435f-a071-4483-8ead-f0170e7f754b"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"83b9daed-2ad6-540d-8f02-f399801235d6"	"bdc73d3e-ece2-45cc-9b6e-23585253f70b"	"PBCMGT.json"	"json"	"JSON file containing input source data"	"input source data"	"14837"	"1c0c1c9144dd56f9223ceabe0db0919d"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMGT.json"	"dg.4DFC/b72f2e2a-4dde-4048-8dd6-7599ff94a700"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"75419ab4-73d5-55b5-8cd9-6418b17688e5"	"47e7db62-fddf-462d-8364-b7ab1f744996"	"PBCMGW.json"	"json"	"JSON file containing input source data"	"input source data"	"26540"	"2f4aecccb6f3095e3b230fd4e5aa4ff1"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMGW.json"	"dg.4DFC/ffe3011e-9789-49ca-afe1-7b888eec3f44"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"f04382c2-33ad-50e5-a950-1ee2409c2929"	"785c580d-21d4-4e9c-820d-d9f5ad549cb6"	"PBCMGZ.json"	"json"	"JSON file containing input source data"	"input source data"	"25420"	"f138a1002e5faad8df912840a7b30e66"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMGZ.json"	"dg.4DFC/5addfc36-3dbf-4f5d-bd2f-62b404fff214"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ad68db3b-a78d-5b41-be44-fac0dd5b273c"	"3b7a6160-86de-4591-af44-a49573b67141"	"PBCMHB.json"	"json"	"JSON file containing input source data"	"input source data"	"26426"	"06ce6d1db07c81d09b3ff9e909c8ec77"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMHB.json"	"dg.4DFC/ccf52a27-4809-4947-9dfe-907aa8ed299b"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"c9121592-99a5-507d-8cc5-39f4f77374bf"	"06476384-c0ac-4ac2-b3ad-03b7bdadb640"	"PBCMHC.json"	"json"	"JSON file containing input source data"	"input source data"	"15213"	"0f5e85d6563b8cfc2544afc7334ec396"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMHC.json"	"dg.4DFC/eb4aca20-60bc-45bf-bc91-994f4595f712"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"e5b29c80-3b39-50d2-bcf3-356f697b9e0a"	"8812b1be-bb75-4acc-93f1-5cd05c4ec597"	"PBCMHI.json"	"json"	"JSON file containing input source data"	"input source data"	"25443"	"f10a747f01dfbe66c0e3fd54482ec330"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMHI.json"	"dg.4DFC/8bbec9b7-dd96-41c1-9f06-2ec6c4ca2c2e"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ad600ed6-e0aa-5456-97b6-777f79f60c44"	"018722ca-7aae-44c3-8a19-f001f31a8703"	"PBCMHN.json"	"json"	"JSON file containing input source data"	"input source data"	"16747"	"d32577679d13fd1307a78538ddd4385d"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMHN.json"	"dg.4DFC/019c6a3e-2930-421d-b647-8cbc8927ac96"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"cae816d1-ca58-5fea-9910-4749ae215143"	"3a5bd756-01b9-42ee-847e-c51387cbb9dc"	"PBCMHU.json"	"json"	"JSON file containing input source data"	"input source data"	"3619"	"44593f8fc0244f35c789b5ae78f71fc8"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMHU.json"	"dg.4DFC/d26f5dfe-e4d2-45bd-9fcc-1ff07c4919a1"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"b19e84df-7e4b-5058-95c1-943e0eac352a"	"6fff7384-5e7a-4859-8203-6d8c9b39f497"	"PBCMHW.json"	"json"	"JSON file containing input source data"	"input source data"	"25739"	"98d0f163423200d2d6393c965632de70"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMHW.json"	"dg.4DFC/95d544b1-78f2-4bc3-9953-4cdc923ef9f5"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"d26f9112-57bc-51db-b165-299a40b15081"	"2a2e21e9-e30a-4a2d-8ebb-c48b8c60dd30"	"PBCMHZ.json"	"json"	"JSON file containing input source data"	"input source data"	"15772"	"a0511dd512a4033eb073b3dc9dde3f00"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMHZ.json"	"dg.4DFC/5fba33ee-f66d-4b14-b6f2-5e6e92a16b48"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"f432dc76-d670-50cc-95b0-a1aaca32c46d"	"d3917cc1-4db1-4e8f-a04d-c3a6eebf99e7"	"PBCMID.json"	"json"	"JSON file containing input source data"	"input source data"	"25663"	"3e416d7c95984177f08a4211c56b078e"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMID.json"	"dg.4DFC/157418b6-9ba7-402f-8e92-b7c79c6489b6"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"9525d196-a1fb-5c9b-b6ca-81e25c3fe3a7"	"f21e05bc-8b30-472c-af50-338fea96e1ab"	"PBCMIF.json"	"json"	"JSON file containing input source data"	"input source data"	"3614"	"a562fc31288184e7b7133a2c758d31a5"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMIF.json"	"dg.4DFC/8f43d7d1-1a69-4de9-8cb0-055e66597799"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"d99be1f9-9519-529d-bb98-ac5c29b7faf8"	"965cea10-8169-4b69-8f83-1a82b9b7049f"	"PBCMIJ.json"	"json"	"JSON file containing input source data"	"input source data"	"13774"	"994914abd372924235d29f803b69d8f3"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMIJ.json"	"dg.4DFC/652cc4b5-9185-4806-9ecc-74a1e60d735e"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"629743b4-0a7c-541b-af9e-717a2075044b"	"b608195d-29d5-4dfa-9a14-6e85f49b0681"	"PBCMIL.json"	"json"	"JSON file containing input source data"	"input source data"	"15198"	"0df070378b50a5aa595c374e894938b2"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMIL.json"	"dg.4DFC/042094bb-9e21-4d3e-821d-2a054533096d"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ad3ce22c-79ec-5f87-8585-23a97843c551"	"f3d6d896-0805-4f1d-b585-b7a52ef1f29e"	"PBCMIR.json"	"json"	"JSON file containing input source data"	"input source data"	"15245"	"37832cd5445767fb370c09814492c41a"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMIR.json"	"dg.4DFC/dcddc872-3427-40b4-bec1-d558f7a711a9"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"9531702c-9282-597a-a0e8-730e33680b80"	"0acdaaa9-b24c-40f8-af86-9db0188be83f"	"PBCMIU.json"	"json"	"JSON file containing input source data"	"input source data"	"25462"	"2fb3c9e70fb364fe94e1031a08a21fcf"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMIU.json"	"dg.4DFC/e81cdf4d-6ea8-4109-b013-1411da50ef47"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"587585e4-63d8-5a12-a970-9de1c10dfb14"	"a9f70859-49e3-4cd6-add4-116e20b21d29"	"PBCMIW.json"	"json"	"JSON file containing input source data"	"input source data"	"26568"	"46a06ea66bf53a0f61abe270210f9f23"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMIW.json"	"dg.4DFC/41eaa35a-6ee9-4302-84f4-d8c841c994c0"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"a2e40a2b-a958-5411-918d-eea64b35d1d2"	"19d9363d-ce9a-4ce8-9f9b-b42a89f57e1e"	"PBCMJC.json"	"json"	"JSON file containing input source data"	"input source data"	"25342"	"9da8ed2a292007e703c5c4e0f3a9662b"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMJC.json"	"dg.4DFC/b961a6b5-3ecb-460c-83f9-f41c22191f0c"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"1720fe4b-fb12-5059-97c1-a20345ae11ed"	"00c6de86-2769-4f08-98b0-5cc2c2c7372b"	"PBCMJK.json"	"json"	"JSON file containing input source data"	"input source data"	"16738"	"92bdcb040634f9c565d198e92fa5ed31"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMJK.json"	"dg.4DFC/9ca9e6aa-525a-46be-a14a-ea0a05954bbe"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"d2ec0991-1d49-55e9-9aca-c9afafc43a07"	"7b92e0d2-ce72-4e3d-9864-911f26fbfd36"	"PBCMJM.json"	"json"	"JSON file containing input source data"	"input source data"	"5740"	"4909b34107c2a88a7ae78b84956bb0ae"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMJM.json"	"dg.4DFC/25838b19-be6f-43d9-a79e-ad9a31d8f3fc"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"170c47c5-bbb0-528d-94c3-dd2846804869"	"669b0d3d-9a55-40f6-bb15-9781769b4dd0"	"PBCMJN.json"	"json"	"JSON file containing input source data"	"input source data"	"32265"	"5c0f347308e21ea0493dfc04ffb5cc06"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMJN.json"	"dg.4DFC/d271ad3d-9023-400c-8569-2a5e5f4a3316"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"7aa9f2f9-b19c-5b5e-8af9-ff29b4c288e3"	"ab5f7ab2-dfc7-45ce-8c86-522a7c765e4b"	"PBCMJP.json"	"json"	"JSON file containing input source data"	"input source data"	"15193"	"7b9678c1e6694b12912e4b9118f379e2"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMJP.json"	"dg.4DFC/fa0ec71d-ba2b-4b58-b2e6-24e9ff4e8007"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"479e27d3-8df6-5104-9233-28239b9e836b"	"96105753-f5f2-4dc5-8e2e-56d760fdfa6c"	"PBCMJT.json"	"json"	"JSON file containing input source data"	"input source data"	"15217"	"6605b6208b1445833dda6c5e89d0e09c"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMJT.json"	"dg.4DFC/ef00a970-af0a-463a-a556-e693671dd7c9"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"3ea34d73-24b1-5976-892e-1bd8393e6fb7"	"452f1ffe-afd4-48f6-a917-2f9b17e3ab54"	"PBCMJX.json"	"json"	"JSON file containing input source data"	"input source data"	"25354"	"5f16c5c62b5e9464d5e0b4c0f8c58138"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMJX.json"	"dg.4DFC/6fd34084-45cd-4596-ac79-7cba95c31b01"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"d38cad0c-143c-5659-b552-8aa0b6aaf0d4"	"a580d296-a437-4cdc-b35d-efbafefc7c34"	"PBCMKC.json"	"json"	"JSON file containing input source data"	"input source data"	"26860"	"cd1596f409bee67e48f0e8f63331ebb2"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMKC.json"	"dg.4DFC/6fa1f7dc-8b0b-4b74-b4db-843ba39d8599"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"3f307cac-8d76-5204-b3f5-6e29f115d241"	"17865c74-1d53-46cc-b1b0-11702f7b3dce"	"PBCMKD.json"	"json"	"JSON file containing input source data"	"input source data"	"15438"	"d7f24dc6a5596dc8205966eba5a48fd5"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMKD.json"	"dg.4DFC/39198ea9-d8e5-49ca-825f-e32f9b6afc21"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"be059430-f00f-57dc-9532-697279d33da8"	"7e2178eb-bacf-4249-b059-ddd426cb6e59"	"PBCMKE.json"	"json"	"JSON file containing input source data"	"input source data"	"16381"	"9e0753f03fdc2239e0f007193edd9475"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMKE.json"	"dg.4DFC/1ce9fc42-9245-421c-8364-d2cb3f7ffed1"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"bfb79666-60d6-5875-81fd-38c5ea610fdf"	"4fd25321-4d8d-4812-9714-b066a3ca3072"	"PBCMKP.json"	"json"	"JSON file containing input source data"	"input source data"	"15243"	"66a47e1df15de70cc97b976a33a5df65"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMKP.json"	"dg.4DFC/a088b525-fb88-4c8f-9522-3bfe0e175b70"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"071fdf8c-314c-5729-ac0f-2a9d4a90912c"	"147ad279-88cd-4df8-895b-8ef0f76d88af"	"PBCMKS.json"	"json"	"JSON file containing input source data"	"input source data"	"27734"	"51f41e62ca1dce7c09d20f24411b2fa4"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMKS.json"	"dg.4DFC/12fcd07c-dbac-494e-89fe-1de1ab2aaccd"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"36cefb0d-5b33-5368-be33-fc82a2c5b406"	"cec6c356-6409-4c16-a61a-cf2fd96d39c7"	"PBCMKT.json"	"json"	"JSON file containing input source data"	"input source data"	"15255"	"90753404b50b005cd23f3fed4fa25720"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMKT.json"	"dg.4DFC/5c1e9b52-be1f-4d98-a7e1-40cb9387633d"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"4689f3b3-c0c1-57da-a0a3-bb1d51f58aef"	"bf1c8c3d-db80-4c9a-93f3-3518ca1a0d15"	"PBCMKW.json"	"json"	"JSON file containing input source data"	"input source data"	"15201"	"488670899b5ec9bba0c3626bfea0a26b"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMKW.json"	"dg.4DFC/30b42d3b-506b-4e48-94ae-1687a3dde01c"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"7b66a9bd-1eba-5a7a-bd32-96174af3f51a"	"d004ba26-ebaf-4be5-aff8-df1354bd8613"	"PBCMLA.json"	"json"	"JSON file containing input source data"	"input source data"	"15245"	"52f8e22f749c212e108b23f1f1544b90"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMLA.json"	"dg.4DFC/ea6b4c6a-1423-41d4-be0b-5a9f46de2dbd"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"53703c2b-ff46-5c40-910e-5352aa3e2d74"	"610ef428-b41c-4943-bcbd-9285ddbf50b7"	"PBCMLB.json"	"json"	"JSON file containing input source data"	"input source data"	"25723"	"c00add37f0c20b77336421caea3224a5"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMLB.json"	"dg.4DFC/3fd47f6d-a4e1-4582-8da3-1b07474cbca2"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"6df83421-5c3d-501a-bcf5-d89ba57ffab0"	"465200b4-c56b-4913-9306-b02e4ce17e0f"	"PBCMLC.json"	"json"	"JSON file containing input source data"	"input source data"	"25386"	"1d463b4473e34176d8a31d6b986a1838"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMLC.json"	"dg.4DFC/b3a47032-5e9f-46b6-9007-d40d46d3a393"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"6557bf7d-64ac-5da5-8a65-f8cb6e4a1e5d"	"c4f24f0a-c85e-4e93-aefb-85678d473b88"	"PBCMLI.json"	"json"	"JSON file containing input source data"	"input source data"	"25381"	"2e3e73066c9408cc7c67ff067fe318db"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMLI.json"	"dg.4DFC/6945d551-3677-4caf-9253-c98edbfa347f"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"ac372988-2b3d-5b39-8ebb-bae5f65f71f1"	"877a191c-04f1-4223-abf7-c83ba13a66bb"	"PBCMLK.json"	"json"	"JSON file containing input source data"	"input source data"	"15267"	"16ebddb4b61c75a369d93305fa826ad1"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMLK.json"	"dg.4DFC/38d461f9-83ac-4cdc-bae3-9d5b6c9b715f"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"4a122140-e9c5-5d60-941c-a4c9ebbbc29c"	"a4aa3e0d-55e9-4d6b-80ae-1ed14bfee837"	"PBCMLL.json"	"json"	"JSON file containing input source data"	"input source data"	"25417"	"17bb23825447b1c0290c0e0346199918"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMLL.json"	"dg.4DFC/ba2672a7-3dc8-4191-9219-7efab7e3c5a1"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"24e7e7f8-3900-57cf-803f-ddca486d91f1"	"7452b5cd-ebdd-4c74-a002-a22c014f27f9"	"PBCMLN.json"	"json"	"JSON file containing input source data"	"input source data"	"3611"	"710ae6d8223bedc4a0c011136477e710"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMLN.json"	"dg.4DFC/c69e76db-1979-4191-ad93-031db4165ff0"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"5f089639-598e-5173-8cad-e16446476398"	"e2359087-4a95-43c1-a9de-68232b23bc9c"	"PBCMLS.json"	"json"	"JSON file containing input source data"	"input source data"	"13748"	"a32d32716fd0a8dd1d75c2b9116167eb"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMLS.json"	"dg.4DFC/b7a2bc00-6191-4738-91d9-3c71b26c4d7b"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"c43bcb68-a589-5e55-94fd-4f72f5c483c0"	"a5e1e380-8654-40f7-9063-46e1b163c8d7"	"PBCMMB.json"	"json"	"JSON file containing input source data"	"input source data"	"26487"	"82ce35e406770b5c3fb0712556e9fee2"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMMB.json"	"dg.4DFC/5d8ceeb3-9f5c-4d38-849c-c510c3b7fb27"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"96b1a4b8-352c-5f7a-9ddc-e731b60c78f3"	"52a1b75e-a540-4084-aa13-fd106f0ffdb3"	"PBCMME.json"	"json"	"JSON file containing input source data"	"input source data"	"13756"	"aa0f182f5743fdeec96a471c336457ce"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMME.json"	"dg.4DFC/19defaa6-a698-4d40-aff7-abf15b75e3fb"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"2ab82f5d-d777-57ef-9f85-310c940bb8df"	"774e77a4-dcb2-4350-b2aa-54f17c59b3f5"	"PBCMMP.json"	"json"	"JSON file containing input source data"	"input source data"	"25394"	"78f9950427f23317dee4eb8ca42b6ab4"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMMP.json"	"dg.4DFC/bc52861f-6166-4e97-a77d-4247cafbf218"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
"reference_file"	"162af180-082c-53e0-bc9f-b03eebaea125"	"8993479d-2a62-48e2-a38f-fbe7783a176a"	"PBCMMV.json"	"json"	"JSON file containing input source data"	"input source data"	"25658"	"9f8fadb7264d4f7db2937fb2a4ce16d7"	"s3://cds-305-phs002790-production-ccdi-ctsmc/2025_05_05_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2024H2/PBCMMV.json"	"dg.4DFC/c19d8fc5-ce18-4b94-8e10-5310e8073ad7"	"aeabcb94-66df-5dc9-8c96-d49cd2a43a44"
