type	sample.sample_id	file_name	file_type	file_description	uuid	file_size	md5sum	file_status	file_location	file_format	acl
file	GLIOMA01-i_2EC9-T1-A1-J05	CGP-S04-2EC9-F464AC8F-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	9b1d5ac1-2330-5ab8-bc95-08bbde44a121	1025528419	0fd601153ca8e2970948f89acf625007	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-2EC9-F464AC8F-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_B813-T6-A2-J02	CGP-S05-B813-4334DAEB-T6-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample	d45b14c9-eb84-5167-afbc-1493dcb12fec	19659890203	9cc7a5aeaa246ac82cf71c7b0500b4a2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-B813-4334DAEB-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B70F-T1-A1-J05	CGP-S03-B70F-0C6237FD-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	d38481e4-06f3-5731-819a-3713e0d12ff5	690789981	b3cf3a6450724a47b4d28d3df8c628ff	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B70F-0C6237FD-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_6D5C-T6-A2-J02	CGP-S03-6D5C-FABF41BE-T6-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample	865ab402-8505-5a2d-913c-f3b4d658b668	16665390185	73ffe0594fd402447c4dac32697d0e75	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6D5C-FABF41BE-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_750B-T1-A1-M03	STAR_S03-750B-A1-M03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	da38a9ca-8913-512a-8180-534111fe3182	8454968979	27510688fc3ebe19d700674f5998655e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-750B-A1-M03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_E271-T1-A1-J05	CGP-S04-E271-C92971E7-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	36eb9934-b9d6-5454-8f36-80308ac66478	1031746753	42cc2e34f67da0050b05aa2fbefc6f17	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-E271-C92971E7-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_8743-T1-A1-J02	CGP-S04-8743-0B1327FF-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	49f2473f-28d2-5110-9015-4aff7fe9dc80	22466367221	94d05cf9997deb2aece9f0a797b0f735	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0B1327FF-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6454-T1-A2-J02	CGP-S03-6454-53F7A31E-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	14269adb-2ffc-512a-8a0b-892bed14f9f6	14334992114	bc7d41f24fd94ea3a53f14609a27e061	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6454-53F7A31E-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6561-T6-A1-J01	CGP-S04-6561-9820CCA6-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	b8882391-27c0-5c9e-b0fd-a90f0efaa4f9	154488344521	7275f5e215a9cc8af381fb5dd8c7c955	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-9820CCA6-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_C3C0-T1-A1-J03	STAR_S04-C3C0-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	acb47d29-c7ad-5b59-b38d-eeabd1829a59	54013734448	cf4f60353d3517975518eccdb94d956e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-C3C0-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_42D9-T1-A1-J01	CGP-S04-42D9-498292EE-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	31457434-bb2b-530f-aeb1-b6065172470c	155228149885	7292498a1d83804cf6bc50fb90603f4e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-42D9-498292EE-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_E271-T1-A1-J03	STAR_S04-E271-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	bd817c04-6da1-5a5d-9fd0-304e74460be4	15751124200	4cd086b3f5695acdc5042ba715648464	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-E271-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_607E-T6-A1-J02	CGP-S04-607E-0B15CC16-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	cd118a94-89b6-582d-a940-a3f446d7ebed	22761950144	e5eb26880fd9001e2e099e8e279141b3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-0B15CC16-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6B06-T1-A1-J03	STAR_S04-6B06-A1-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	e6d11ae5-1e9d-564a-8c74-b9ab42a87a99	16111319643	544a343a6289f36e597030dddd412f90	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S04-6B06-A1-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_3688-T6-A1-J02	CGP-S03-3688-14582EEC-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	a6b1d189-cdd9-519a-9a31-fa5accc1aa11	23368227384	7ca40e4644eb1a329672d753f23cbae2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-14582EEC-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_3688-T6-A1-J01	CGP-S03-3688-14582EEC-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	795d6a0c-4282-5785-9c32-41ef296b1bef	167993839866	610fba8c5dcfc029229697f119b59935	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-14582EEC-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_8228-T6-A2-J02	CGP-S03-8228-9FD89728-T6-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample	2d29348e-1142-527f-8bca-cd4ecf98a183	17756168721	2ed241c82d711452483a6f2db2a101c5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-8228-9FD89728-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6561-T1-A1-J01	CGP-S04-6561-DC902A01-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	83c2e5ac-fad6-564d-ae1d-8b149c5da75b	155566880671	bd81c3005deefe8478df95ff25b081ac	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-DC902A01-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_4BAC-T1-A2-J01	CGP-S02-4BAC-05A68C33-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	0062aef3-3969-5f7b-bc35-b490a38b9ee3	139161113327	67f33f3b740d9795820bb870f1721e3e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-4BAC-05A68C33-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B3CE-T6-A1-M01	CGP-S03-B3CE-5CBA9DB6-T6-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	38e7614d-bace-5af3-9df2-0e6f02fd5891	135317143570	5ca9e821e41054eb50a0d35511b0c0cb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-B3CE-5CBA9DB6-T6-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_1C36-T1-A1-J02	CGP-S04-1C36-33E501F0-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	8e0a9bd3-a2dc-5471-88b1-d94f5009f557	18340452844	afb3720e0eef031826d9d845a68d04d3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-1C36-33E501F0-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_92AC-T1-A1-J01	CGP-S04-92AC-A97A3577-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	37c7752d-8c6b-5d38-8ce5-4f1c5ca3a26e	159903227109	e3ce96f5a5a9d711262f0d6ac0206130	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-92AC-A97A3577-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_49E6-T1-A2-J02	CGP-S03-49E6-6F11EEA6-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	49cb7d24-5be6-569d-a382-9993a1f3c750	16830427779	f756ec01f71f1a34ff91789ad08d1e18	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-49E6-6F11EEA6-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_99AF-T1-A2-J01	CGP-S01-99AF-69CD76D1-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	e0ec9984-e63a-5140-8ca7-182c4780fb58	192501202082	ca07f9e771f924dc6ce88e8e32121e62	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-99AF-69CD76D1-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_FC65-T1-A1-M03	STAR_S03-FC65-A1-M03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	0d82644e-eb4f-5587-9d78-bd453bf31fdc	11903338624	c42366ee95d620695b3c8b18aa8de540	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-FC65-A1-M03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_56B5-T1-A1-M01	CGP-S03-56B5-648309AB-T1-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	daec4bf3-b782-5498-b35a-ec05b1b521df	141097955324	149d5ad226c9e9cfc3d27aad2ef5f8b0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-56B5-648309AB-T1-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_ED99-T1-A2-J01	CGP-S03-ED99-7BFFB981-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	e773976c-db92-5d51-ae30-eb710c7f3c67	134022140084	1afe43bae11aa30fc34f2791552014af	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-ED99-7BFFB981-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B02B-T6-A1-J01	CGP-S04-B02B-6AD5632F-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	ac06e275-14fb-5e38-ab07-d368b4419d7f	154749837351	e07b0b61f54509b4d198b4cf94c4fe79	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-B02B-6AD5632F-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_A71E-T1-A1-J01	CGP-S01-A71E-AA7EB45A-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	1675c129-45e4-5fd5-b184-b46a006d241f	158508973698	620c93a8982d946478b0d0e0be3322ee	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-AA7EB45A-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_BD58-T1-A1-M03	STAR_S03-BD58-A1-M03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	e45f6a48-37c5-559e-a788-c46047dc9d50	10628178897	174a5be674dc42ed5d96ab7c64188dc6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-BD58-A1-M03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_2C4F-T1-A1-M03	STAR_S03-2C4F-A1-M03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: Snap Frozen prepared tumor tissue sample	4d2acd8b-f60f-5ffd-9061-6831633c756a	8335251234	41475d84ed5aff173caf445b2536bf12	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S03-2C4F-A1-M03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_63FE-T1-A1-J05	CGP-S03-63FE-C593177F-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	0264b7a9-4d05-578f-97bb-be567a78a639	1174712302	223452707762eb1615271b1650f23eac	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-63FE-C593177F-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_C3C0-T6-A1-J01	CGP-S04-C3C0-2C7B125C-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	ee60aacf-2aa9-556b-9239-f88f1f5af762	145144594046	a3eb45da7c9356b0e656ec31da880f9e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-C3C0-2C7B125C-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_F840-T6-A1-J01	CGP-S03-F840-52A75EA5-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	ba0508d4-cbe2-5e57-84b8-35bc0bc2a514	170689182378	670d552058761ab85b401f2f92120fe2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-F840-52A75EA5-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_E952-T6-A1-J02	CGP-S03-E952-6180F2A5-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	16b02338-56a0-5f63-8d05-d0b7bf83d651	18707267912	8190243e61294e49fef8b271c4a2f1a8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E952-6180F2A5-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_05CA-T1-A2-J02	CGP-S03-05CA-3A6FA30F-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	06f4e3f9-a6e2-548f-bf20-df00e249602b	17701208772	2ee0819ab217bc3d0316750569510774	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-05CA-3A6FA30F-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_F840-T6-A1-J02	CGP-S03-F840-52A75EA5-T6-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared matched normal tissue sample	aa6fd16c-6e72-58f2-9974-982348d031b7	20488530947	ce96ed733fd2669d59b92622680101c1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-F840-52A75EA5-T6-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_6561-T1-A1-J02	CGP-S04-6561-DC902A01-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	d4015cc9-e3f5-5fe0-a9f0-499079ea17cc	19610911841	e9f6df649578015e2a67f757c9688a58	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-DC902A01-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_66A9-T6-A2-J02	CGP-S03-66A9-62EF0428-T6-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample	6c269508-dae2-5fbc-81dd-72ba4ff2be26	16134765154	41eab62d2ce1e8285c08ab0d469706f0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-66A9-62EF0428-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_157E-T1-A1-J01	CGP-S04-157E-AC89768C-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	aac675cb-bda2-5e83-8027-d98c41b2ab62	121742669162	b2cd3939111dbf3bbace0e39e48a37ce	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-157E-AC89768C-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B813-T1-A2-J03	STAR_S05-B813-A2-J03u-T1_Aligned.out.bam	RNA Sequence File	RNA-seq: FFPE prepared tumor tissue sample	df813b4c-8ebb-5a79-9d82-aeabe648fcf0	11645473742	ff6c0ebfee7547fb8f29ebce5aea7dd7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/STAR_S05-B813-A2-J03u-T1_Aligned.out.bam	bam	['Open']
file	GLIOMA01-i_D026-T6-A1-J01	CGP-S04-D026-EC5A1B41-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	c3ac6d9b-8b00-5464-84b5-f7ce7d6c68e4	161703741351	9fa326572b16666afbecfda7f056b0f8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-D026-EC5A1B41-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_1166-T1-A1-J05	CGP-S04-1166-3C6CFE5F-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	b4ad5468-fe17-5579-9483-1fc1644e5443	1156706784	0a4a87c2cdfc4e628daa1333bba35ef0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-1166-3C6CFE5F-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_2C25-T1-A2-J05	CGP-S02-2C25-98F919E2-T1-A2-J05.bam	DNA Methylation Analysis File	RRBS: FFPE prepared tumor tissue sample	4d2d4110-6aee-55d5-b320-baa7f8339edf	1024933126	c54dd002e5d3b11fc2df66bfbca55430	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-2C25-98F919E2-T1-A2-J05.bam	bam	['Open']
file	GLIOMA01-i_3688-T1-A1-J01	CGP-S03-3688-C036E957-T1-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared tumor tissue sample	eca48b74-aa07-582a-8ea6-bcc2c670d7b9	164346958586	3c53777e24f62f3cb93d898783f2f732	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-3688-C036E957-T1-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_607E-T6-A1-J01	CGP-S04-607E-0B15CC16-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	e9c613ea-2e2e-50b2-8ea5-1f72d21e5a2b	156106234054	a30aa71a89681f3e1eb2f3fc0ad21494	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-607E-0B15CC16-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_B2DC-T6-A2-J01	CGP-S01-B2DC-1C48BAD4-T6-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared matched normal tissue sample	11cd8e2e-c155-57e1-b704-fb1f167e16e4	195058710248	cc5a778b74e48c75ddf6b210ea588fa1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-B2DC-1C48BAD4-T6-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_64C0-T1-A2-J02	CGP-S05-64C0-FEA6A4B2-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	d98863ef-4639-5505-9411-3267d3393e25	17434052387	86a81cb32b7f9ef713648f3702595b1c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-64C0-FEA6A4B2-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_E7AB-T1-A2-J02	CGP-S03-E7AB-8AD9ACF7-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	839dd2f2-d306-5893-a330-6a6df1067a74	16639412264	23afce3e8a39075769b465b53ff6a0d8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E7AB-8AD9ACF7-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_2EC9-T6-A1-J01	CGP-S04-2EC9-2F20E93E-T6-A1-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	8eb58727-aa22-5e9c-9e7f-f1da275647bc	155826954087	e20795833386f9481e828957fe062ed4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-2EC9-2F20E93E-T6-A1-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_A71E-T1-A1-J05	CGP-S01-A71E-AA7EB45A-T1-A1-J05.bam	DNA Methylation Analysis File	RRBS: Snap Frozen prepared tumor tissue sample	7ce74334-4b16-5d55-b3de-1ceee7a0898b	976584724	38002c94e828506505024fdb7e9621da	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-A71E-AA7EB45A-T1-A1-J05.bam	bam	['Open']
file	GLIOMA01-i_4AAB-T6-A1-M01	CGP-S03-4AAB-56DADB53-T6-A1-M01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: Snap Frozen prepared matched normal tissue sample	e4e9f797-f4b0-594d-b129-e0eb7eff284e	159233255461	05bb354e334a71f2f358a089bc0199a5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-4AAB-56DADB53-T6-A1-M01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_8A0A-T6-A2-J02	CGP-S02-8A0A-F6BD4502-T6-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample	25352431-a60b-5c71-8638-4ff168cf6511	28721481792	d8622869cd3168424a4b8f85693fbd37	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-8A0A-F6BD4502-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_C561-T1-A2-J02	CGP-S03-C561-829BFADE-T1-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared tumor tissue sample	d8afefda-dbc5-5158-853a-baa206607236	14242482010	612433c1dde0a51fbc864a316505d641	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-C561-829BFADE-T1-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_C561-T1-A2-J01	CGP-S03-C561-829BFADE-T1-A2-J01.aln.dup.realn.recal.rp.bam	Whole Genome Sequence File	WGS: FFPE prepared tumor tissue sample	80155cbb-bf7d-5ded-984b-eb7fa2c693c1	158063278295	854a8c7d1923ce0f2e6327fd6e220ef9	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-C561-829BFADE-T1-A2-J01.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_1793-T6-A2-J02	CGP-S03-1793-A73A47E0-T6-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample	815c9445-1860-5423-88c8-49691d189b4a	24525172629	cc5691e7a3f513d62e63c56c2cb1a7c4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-1793-A73A47E0-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_BD58-T1-A1-J02	CGP-S03-BD58-A1DC51B1-T1-A1-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: Snap Frozen prepared tumor tissue sample	9ad901b2-cbe4-5af5-ac48-0a7aefc138fb	14732042410	0681a3c48a7423a0d565191460247034	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-BD58-A1DC51B1-T1-A1-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
file	GLIOMA01-i_E7AB-T6-A2-J02	CGP-S03-E7AB-A354D732-T6-A2-J02.aln.dup.realn.recal.rp.bam	Whole Exome Sequence File	WXS: FFPE prepared matched normal tissue sample	846c9f2e-f3a8-5679-8def-78060349baa6	17345429835	724def9a7207fe38edee2dea4fce3437	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-E7AB-A354D732-T6-A2-J02.aln.dup.realn.recal.rp.bam	bam	['Open']
