type	sample.sample_id	file_type	file_description	file_name	uuid	file_size	md5sum	file_status	file_location	file_format
file	GLIOMA01-i_6254-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-6254-B2319F0A-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	20815ee6-1934-5868-95c5-3474ad86d4fa	7834704	6c2fd438489ed34dcd55dcfa1ba5d244	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6254-B2319F0A-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6254-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-6254-B2319F0A-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	5c3f8388-30ea-52f6-ba59-5708d6059766	3529848	c34d6a36023a90cd1f0b53468fea4a3e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6254-B2319F0A-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6254-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-6254-46B8E01D-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	e1327621-7388-5919-af81-011dc14c3a00	7858680	2ae20f46adb4487936ebfb18ae1e5588	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6254-46B8E01D-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6254-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-6254-46B8E01D-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	8908c727-6396-5f24-a055-67b1f5c05a58	3500336	0fc599eb493ec22a35c6c3400a964446	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6254-46B8E01D-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_63FE-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S03-63FE-C593177F-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	c7bb313d-5f25-548d-b9d4-bbcaace89e4f	7671112	e345ce47129d6fccfba7f809250a190d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-63FE-C593177F-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_63FE-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-63FE-C593177F-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	b6fcaa8a-cc60-5683-a728-f602737762bc	3599392	8f97e1e0530dc958505530ece958993e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-63FE-C593177F-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_63FE-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S03-63FE-C593177F-T1-A1-J05.bam.bai	c5659e1f-2064-5328-9fc4-f9fccc6ee29e	3652560	bd7a0cd807b36344e63a10691e2925bd	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-63FE-C593177F-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_63FE-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S03-63FE-9B2854F6-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	07a9efd1-831c-5607-84c3-646441d653a2	7613640	32c1ad395da504ffa52b5fd4265372a1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-63FE-9B2854F6-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_63FE-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-63FE-9B2854F6-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	833cc012-7b75-570a-94ad-55c73f41f78d	3568296	4ea9704a2385e7c8f9e916482005d253	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-63FE-9B2854F6-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6454-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-6454-53F7A31E-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	8ffdc7cd-c2c6-5443-ac65-66b1606742d5	7980184	699059eeabeb9f8dc82422d44778423d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6454-53F7A31E-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6454-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-6454-53F7A31E-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	cf5b4b89-94c8-53ef-a260-5419e9ce313b	3416672	8ddcd8699054b7693126052ca4d68a94	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6454-53F7A31E-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6454-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-6454-16FE1024-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	083303c7-c76e-5ae0-99a5-6afc86fcaf92	7813040	4451bdf0f96e436d27daafdb5988b012	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6454-16FE1024-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_64C0-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S05-64C0-FEA6A4B2-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	5babdd22-714a-5f04-8a92-383051317fa6	7856848	76ad0b9223dcebadd8b5b16c568e04b5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-64C0-FEA6A4B2-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_64C0-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S05-64C0-FEA6A4B2-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	b9ee542a-6c21-5153-aaa8-ebcba9c6544b	3482000	3894fe5c637ec5aa6924ddffad36a050	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S05-64C0-FEA6A4B2-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6561-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-6561-DC902A01-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	0c5d95a6-a17c-5122-a084-9cdcbdd2467f	7655032	c98f3bc88f0a0ca217c12c6c43dcf089	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-DC902A01-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6561-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-6561-DC902A01-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	50c44753-8940-5342-ace4-f0d074ade212	3590624	fe9240450d91324b9e5b6e60c07eb214	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-DC902A01-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6561-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-6561-DC902A01-T1-A1-J05.bam.bai	01acdcac-a55e-536c-9181-1a36939ec4d1	3849256	bde176efbcbfebee1f50d41028d77aec	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-DC902A01-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_6561-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-6561-9820CCA6-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	06be27a3-2d53-5ffe-b877-f254b0c737c7	7617928	f2fa468ebd1a12b83353d7af8e4fa3ad	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-9820CCA6-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6561-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-6561-9820CCA6-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	5481952b-830c-5c42-b0d3-7e4cebfdaeed	3578560	129dd9d82a1396fb51e352e34f8a999a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6561-9820CCA6-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6638-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-6638-239C72AB-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	d2d08deb-b283-533f-ab66-4c49095eaa9d	3621048	d3944adeafe302925a37e4ae18b897cf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6638-239C72AB-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6638-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S03-6638-239C72AB-T1-A1-J05.bam.bai	e1579f06-5450-545d-8690-1e45802a7857	3805216	2bc4f62a1e1fc82f1b473680a9c362d6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6638-239C72AB-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_6638-T1-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-6638-239C72AB-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	9c7bf7dd-14bb-5083-a761-925a6ba2938e	7471328	d5caad05e8024841f2fec91827f2cafc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6638-239C72AB-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6638-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-6638-1EB9F5AD-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	52f72c20-d10a-5930-ada8-ecff9ccbe89a	3621656	d34a8a4e1932e735c4a4043d5de90c9c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6638-1EB9F5AD-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6638-T6-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-6638-1EB9F5AD-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	097a2e28-400c-5fdf-b9da-166c5cd1abe4	7462592	65a933c1598eaeda10e538e8d777f0cf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6638-1EB9F5AD-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_66A9-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-66A9-11338876-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	d7a36bcc-fa07-5d9c-a568-5b143849bc13	8011880	c9f0bae47f88a369068d991360a67695	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-66A9-11338876-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_66A9-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-66A9-11338876-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	6ffac6fd-0aad-5eaf-aeb9-03aa3971d588	3503472	dd621481c43c59662b3e85a6998a7aaf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-66A9-11338876-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_66A9-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-66A9-62EF0428-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	3d4257d1-bacf-5d58-9480-487a0614e1cd	7948032	7ef6493b051003fbbb6a76ee50be9422	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-66A9-62EF0428-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_66A9-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-66A9-62EF0428-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	f577062f-e7e7-5826-a64e-ba0673615752	3555320	39246e48ca70916d5c8b9b53dbcab629	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-66A9-62EF0428-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6B06-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-6B06-B626A404-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	0e7e9058-527e-5aea-a523-f9c4d3bfec6d	7575120	a72c2d21da3d871ca95152ca8a51a032	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6B06-B626A404-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6B06-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-6B06-B626A404-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	74c73044-5c97-5c32-b807-50ee40c2ecd7	3538168	b5b1a936b329c8d112b61da8841da6af	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6B06-B626A404-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6B06-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-6B06-B626A404-T1-A1-J05.bam.bai	52ed5523-1ea1-5536-80a4-ef065abcfa79	3775656	2330b973e5c8faa2df2a8624858ba1be	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-6B06-B626A404-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_6D02-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S01-6D02-6221563F-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	51b82dfe-e194-5773-b514-531df2355108	7982608	00b39230ab854051996b73bc0ac67ed4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-6D02-6221563F-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6D02-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S01-6D02-6221563F-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	4b21929a-fd6e-56c9-a4ef-f1035c54a4da	3445328	e27dbbf740ac9d410fa691e426277d33	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S01-6D02-6221563F-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6D5C-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-6D5C-7BF0C4FF-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	ed318996-8629-5fe9-a55b-21ab265d5354	7904392	f6af5343572278326f6d7aabc04939c3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6D5C-7BF0C4FF-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6D5C-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-6D5C-7BF0C4FF-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	02ed56c4-094d-5ccd-934c-f32cf12c0a75	3571888	990846911e03dd580f01150f584a7428	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6D5C-7BF0C4FF-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6D5C-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-6D5C-FABF41BE-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	8f133673-9822-5163-b7da-12c862d1eab8	7866040	3402fcc821f1389c30d40a2d02e99fd3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6D5C-FABF41BE-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6D5C-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-6D5C-FABF41BE-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	0a66424d-c3bf-563a-803a-3293d0629a95	3408568	41e5cbac43b806c84162ccb2a537096e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6D5C-FABF41BE-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6E45-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-6E45-DB2E7D85-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	99c47fd7-4308-5281-82b5-5ded3f55cfb6	3608520	e6a11dd9414086169f3eaf726db853c0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-DB2E7D85-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6E45-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S03-6E45-DB2E7D85-T1-A1-J05.bam.bai	363f55ca-fef4-5573-9b4c-c36f1f3e1fdb	3489520	5eb82c7031200d1f26ae6c48fbf39c49	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-DB2E7D85-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_6E45-T1-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-6E45-DB2E7D85-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	1319c487-3e63-5af5-bc31-de36a204638f	7464016	b553e8363e8be9fdc051236157aa46b0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-DB2E7D85-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6E45-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-6E45-53B36D0D-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	824a3ef0-e341-5e74-b2a2-a34ada888d18	3585464	b2dadf345d2852e2c8fcd5cda2748bf8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-53B36D0D-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_6E45-T6-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-6E45-53B36D0D-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	5256e934-f7cb-5a19-adb2-20ac237bc495	7441288	c8bac593371d73609834083b8677ac59	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-6E45-53B36D0D-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_750B-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-750B-76E20FE7-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	fc59a789-a699-5c8d-bd56-e538419fc26b	3640040	a1b5be404c012686c5436bc9f1ac2b15	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-750B-76E20FE7-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_750B-T1-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-750B-76E20FE7-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	c1a51eb1-6e8a-54a0-b5a1-b659744ca6fc	7490680	f7b50938e35e982455c944946672b027	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-750B-76E20FE7-T1-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_750B-T6-A1-J02	Index File	Index file was generated using samtools index command	CGP-S03-750B-98E17492-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	5c33cb5d-9856-5dfb-94f7-d74c26d21eb0	3591432	13700f45c0599d2c2f51d65272fa2b1f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-750B-98E17492-T6-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_750B-T6-A1-M01	Index File	Index file was generated using samtools index command	CGP-S03-750B-98E17492-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	3a0598fa-2b45-51c4-afc8-32b743bd7c0b	7475560	280c52d7cd7ba82d1eacb950f88fa311	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-750B-98E17492-T6-A1-M01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_81E2-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S02-81E2-5573807C-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	5292faf0-3de9-53d5-9234-d6d30f444aaf	7894360	ec4a954b5c59e3a59cc273bf2e747878	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-81E2-5573807C-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_81E2-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S02-81E2-5573807C-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	1c46b488-c235-58db-bba5-e0374efd7232	3615816	afb46b0eb38d50a37eaf8c8c8e747a4c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-81E2-5573807C-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_81E2-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S02-81E2-462117FD-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	798778d3-09f9-52e5-8b1e-0b35e9641be3	7929312	6f36727faf9020807f7b2780777c77d8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-81E2-462117FD-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_81E2-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S02-81E2-462117FD-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	fd6fd50a-31ef-5ca8-a564-412dd500f290	3607192	fce187fc7aad693841ea3dedc04b232b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-81E2-462117FD-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8228-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-8228-CF6BE4A5-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	d4790961-01f2-5fd3-ae9a-a8bdb0e7d0d2	7978200	e54f79ed611acbaeb00b18689fa704bb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-8228-CF6BE4A5-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8228-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-8228-CF6BE4A5-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	ded5e857-4356-588a-a87c-362a6996944a	3501256	e3c86325f94abe3c4e334c8a53ea325c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-8228-CF6BE4A5-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8228-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S03-8228-9FD89728-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	e474fd92-dfa8-53a5-b5d7-a1aeb2fb7b53	7919352	d56f08a29571dc637315a7643eed5ce0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-8228-9FD89728-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8228-T6-A2-J02	Index File	Index file was generated using samtools index command	CGP-S03-8228-9FD89728-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	3c1266c5-494c-5684-b49b-6f4e91fff311	3497800	2af114bcf76cd88d29f485c2da404e71	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S03-8228-9FD89728-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8743-T1-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-8743-0B1327FF-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	f703b0c0-cb7f-5920-8662-4e980a768ff2	7582328	41931df30fecc0b64598902b1d00b8c7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0B1327FF-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8743-T1-A1-J02	Index File	Index file was generated using samtools index command	CGP-S04-8743-0B1327FF-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	a8da8607-8882-5258-bf81-7d251e2b382d	3600544	4fa4ca61054514f1fd5e9e558ad47ce2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0B1327FF-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8743-T1-A1-J05	Index File	Index file was generated using samtools index command	CGP-S04-8743-0B1327FF-T1-A1-J05.bam.bai	09362be2-80d2-52fa-8ff0-4fa4945df4d8	3691776	d0d19b28102a6a73baa0eba683112a39	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0B1327FF-T1-A1-J05.bam.bai	bai
file	GLIOMA01-i_8743-T6-A1-J01	Index File	Index file was generated using samtools index command	CGP-S04-8743-0707083F-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	feb72bba-63b5-5e2a-a449-59ad7ad453c7	7529040	d12895a7daac16e36f91cb282458a1c4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S04-8743-0707083F-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8A0A-T1-A2-J01	Index File	Index file was generated using samtools index command	CGP-S02-8A0A-599C83A5-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	7bb863c3-0089-5ca8-abc0-5cbf5844a832	7912136	fa2e6b8702ac2c1bb9eae64f902be8b4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-8A0A-599C83A5-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8A0A-T1-A2-J02	Index File	Index file was generated using samtools index command	CGP-S02-8A0A-599C83A5-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	589be888-a036-5fd8-a621-49306a3a0b54	3698216	4f05daa23c12db0132d7723da36d81db	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-8A0A-599C83A5-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai	bai
file	GLIOMA01-i_8A0A-T6-A2-J01	Index File	Index file was generated using samtools index command	CGP-S02-8A0A-F6BD4502-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	154e7f2a-edce-559d-8470-746c4d8ed4b1	7863784	d41b3436740c4cb0af7b6a0a41787f9d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/GLIOMA01/CGP-S02-8A0A-F6BD4502-T6-A2-J01.aln.dup.realn.recal.rp.bam.bai	bai
