library_id	number_of_reads	coverage	reference_genome_assembly	design_description	library_strategy	library_layout	library_source	library_selection	platform	instrument_model	type	genomic_info_id	file.file_id
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f5ef2510-ac39-4ec8-a29b-fb66ee3f95bc_HALB3019455	dg.4DFC/f5ef2510-ac39-4ec8-a29b-fb66ee3f95bc
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/87e5c40d-0abb-4174-beae-c0e86e57e005_HALB3019455	dg.4DFC/87e5c40d-0abb-4174-beae-c0e86e57e005
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/eaeb7819-12c1-48d3-8542-04e8b0b6628c_HALB3019455	dg.4DFC/eaeb7819-12c1-48d3-8542-04e8b0b6628c
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9bf00eec-f4f4-4712-9b71-e6ae393b3b7b_HALB3019455	dg.4DFC/9bf00eec-f4f4-4712-9b71-e6ae393b3b7b
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1624ca80-44e1-4368-8afd-a77739da9768_HALB3019455	dg.4DFC/1624ca80-44e1-4368-8afd-a77739da9768
HALB3019455		506.840466	GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/06179cb6-7c2b-4d51-a1cf-9dd178a3a2b7_HALB3019455	dg.4DFC/06179cb6-7c2b-4d51-a1cf-9dd178a3a2b7
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/977d53dd-680c-4e90-b598-df060e3d7208_HALB3019455	dg.4DFC/977d53dd-680c-4e90-b598-df060e3d7208
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e7b2f423-1baa-46f2-aefe-135a59a1c3da_HALB3019455	dg.4DFC/e7b2f423-1baa-46f2-aefe-135a59a1c3da
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/fd0fd5a3-393d-4d46-9082-1c4729d1615f_HALB3019455	dg.4DFC/fd0fd5a3-393d-4d46-9082-1c4729d1615f
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f6127389-7e6e-46c1-b997-936b5463846c_HALB3019455	dg.4DFC/f6127389-7e6e-46c1-b997-936b5463846c
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4ca409ef-35e5-48ee-a8eb-35bcf8717afe_HALB3019455	dg.4DFC/4ca409ef-35e5-48ee-a8eb-35bcf8717afe
HALB3019455	396553220		GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1c404322-e42a-4578-aaf4-74f7c6df562d_HALB3019455	dg.4DFC/1c404322-e42a-4578-aaf4-74f7c6df562d
HALB3019455	396553220		GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/61d75515-6a3c-41f7-af1c-2334bfd80be9_HALB3019455	dg.4DFC/61d75515-6a3c-41f7-af1c-2334bfd80be9
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6d579332-0896-4d8e-b522-42d4d2ea7ef5_HALB3019455	dg.4DFC/6d579332-0896-4d8e-b522-42d4d2ea7ef5
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a15df298-71e3-4c6d-8dba-e4d5db400b1d_HALB3019455	dg.4DFC/a15df298-71e3-4c6d-8dba-e4d5db400b1d
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b4d895eb-24b8-4a82-88db-f35209a42838_HALB3019455	dg.4DFC/b4d895eb-24b8-4a82-88db-f35209a42838
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/bd2e7403-e41b-4b38-9795-bf2b6a144c7e_HALB3019455	dg.4DFC/bd2e7403-e41b-4b38-9795-bf2b6a144c7e
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8067fa81-dd1d-4fd3-95e9-b1b2ea87e21b_HALB3019455	dg.4DFC/8067fa81-dd1d-4fd3-95e9-b1b2ea87e21b
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/55385a2b-9c3e-475e-95e2-0f79eeed9c21_HALB3019455	dg.4DFC/55385a2b-9c3e-475e-95e2-0f79eeed9c21
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/166b8ae9-334f-4d2a-9dd4-ec79f5efb6b4_HALB3019455	dg.4DFC/166b8ae9-334f-4d2a-9dd4-ec79f5efb6b4
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9145a1a7-4d5b-474b-a6c3-1f87f7c90e76_HALB3019455	dg.4DFC/9145a1a7-4d5b-474b-a6c3-1f87f7c90e76
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/11d4167a-c4f9-4d3a-96eb-f38cc79a8ba8_HALB3019455	dg.4DFC/11d4167a-c4f9-4d3a-96eb-f38cc79a8ba8
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0b7de5fa-075b-43c7-ab30-e15ba5ac74a3_HALB3019455	dg.4DFC/0b7de5fa-075b-43c7-ab30-e15ba5ac74a3
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7a0b4ce2-b4c9-47ad-875a-5c75f3359187_HALB3019455	dg.4DFC/7a0b4ce2-b4c9-47ad-875a-5c75f3359187
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/212309fb-3405-4481-9127-0ff90ac05cee_HALB3019455	dg.4DFC/212309fb-3405-4481-9127-0ff90ac05cee
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/710ae6eb-f57f-41a1-bc33-bf626667d1d5_HALB3019455	dg.4DFC/710ae6eb-f57f-41a1-bc33-bf626667d1d5
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9cb1c616-8fe2-4d1e-a050-22058db1e934_HALB3019455	dg.4DFC/9cb1c616-8fe2-4d1e-a050-22058db1e934
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b3b30b0b-9af6-433e-8c6a-fd541d29c123_HALB3019455	dg.4DFC/b3b30b0b-9af6-433e-8c6a-fd541d29c123
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a54c6671-8141-4ecf-8df0-56f3a4e3d94b_HALB3019455	dg.4DFC/a54c6671-8141-4ecf-8df0-56f3a4e3d94b
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/27ac3864-0985-4e13-81d1-103f0c74ebfb_HALB3019455	dg.4DFC/27ac3864-0985-4e13-81d1-103f0c74ebfb
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a527e39b-ccbd-4d90-a64f-a986acf87e84_HALB3019455	dg.4DFC/a527e39b-ccbd-4d90-a64f-a986acf87e84
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/24fcbe53-2124-467e-95ed-285584e7a7ab_HALB3019455	dg.4DFC/24fcbe53-2124-467e-95ed-285584e7a7ab
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2d0fdc1a-df1c-4a88-bb29-7a6f2c2e5629_HALB3019455	dg.4DFC/2d0fdc1a-df1c-4a88-bb29-7a6f2c2e5629
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/47fb7e03-854c-46c6-8c67-80f80e945978_HALB3019455	dg.4DFC/47fb7e03-854c-46c6-8c67-80f80e945978
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1b143201-d264-4ee0-ae52-a5bc25c21178_HALB3019455	dg.4DFC/1b143201-d264-4ee0-ae52-a5bc25c21178
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/72ba914d-87e4-47c5-91db-8dce452b9f28_HALB3019455	dg.4DFC/72ba914d-87e4-47c5-91db-8dce452b9f28
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4f803331-bdc1-4f77-882b-1f816cdd68f8_HALB3019455	dg.4DFC/4f803331-bdc1-4f77-882b-1f816cdd68f8
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/52537a12-dd66-4366-9c00-727016d84346_HALB3019455	dg.4DFC/52537a12-dd66-4366-9c00-727016d84346
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f6a90fdc-1579-485b-bd58-296b1e000278_HALB3019455	dg.4DFC/f6a90fdc-1579-485b-bd58-296b1e000278
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8e04c847-e2e3-4f8c-912e-6e8c73206e32_HALB3019455	dg.4DFC/8e04c847-e2e3-4f8c-912e-6e8c73206e32
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b450fab0-0144-4b87-b4dd-2a3ee65720f3_HALB3019455	dg.4DFC/b450fab0-0144-4b87-b4dd-2a3ee65720f3
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2ec39da5-99e6-4422-9ec9-7d419b908160_HALB3019455	dg.4DFC/2ec39da5-99e6-4422-9ec9-7d419b908160
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7f0a40b6-b8c9-4bc4-8c18-cf236476cbaa_HALB3019455	dg.4DFC/7f0a40b6-b8c9-4bc4-8c18-cf236476cbaa
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9730898b-2c81-4cc1-8c77-41e4f5ee495a_HALB3019455	dg.4DFC/9730898b-2c81-4cc1-8c77-41e4f5ee495a
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6fa703b4-9a97-48a2-b4a0-9936f49c7693_HALB3019455	dg.4DFC/6fa703b4-9a97-48a2-b4a0-9936f49c7693
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/09fcc2f8-adce-445a-ba61-2edf2ad6bed2_HALB3019455	dg.4DFC/09fcc2f8-adce-445a-ba61-2edf2ad6bed2
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a2b7bba0-fbde-4351-b04f-b8af43f31b6f_HALB3019455	dg.4DFC/a2b7bba0-fbde-4351-b04f-b8af43f31b6f
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0fb1ddb8-7b56-4218-b7cf-55dfd418be2c_HALB3019455	dg.4DFC/0fb1ddb8-7b56-4218-b7cf-55dfd418be2c
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f060495a-c37b-40cc-8df1-eae7a6420075_HALB3019455	dg.4DFC/f060495a-c37b-40cc-8df1-eae7a6420075
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c7499e60-cef2-46f7-9550-5dac73282691_HALB3019455	dg.4DFC/c7499e60-cef2-46f7-9550-5dac73282691
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ef6a6e33-deec-4e0a-87b2-97defafd5e53_HALB3019455	dg.4DFC/ef6a6e33-deec-4e0a-87b2-97defafd5e53
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/0bc105c2-6279-430a-9b77-5bf6ff6ed9f1_HALB3019455	dg.4DFC/0bc105c2-6279-430a-9b77-5bf6ff6ed9f1
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d7e96fbe-24f0-4b1f-a199-e8051bd8a406_HALB3019455	dg.4DFC/d7e96fbe-24f0-4b1f-a199-e8051bd8a406
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e73af4b9-be3e-499f-9f13-fcb893d9369a_HALB3019455	dg.4DFC/e73af4b9-be3e-499f-9f13-fcb893d9369a
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b124947d-daeb-4342-9587-7c97831e10b8_HALB3019455	dg.4DFC/b124947d-daeb-4342-9587-7c97831e10b8
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/fb7d772d-8d8b-43bb-a6de-2aef59d263b5_HALB3019455	dg.4DFC/fb7d772d-8d8b-43bb-a6de-2aef59d263b5
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/40e02993-ce14-4b3f-8929-a1db86475fe6_HALB3019455	dg.4DFC/40e02993-ce14-4b3f-8929-a1db86475fe6
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/10d1ba4d-1f17-468b-ad46-6c49f69a01ae_HALB3019455	dg.4DFC/10d1ba4d-1f17-468b-ad46-6c49f69a01ae
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/881452af-e5b7-4742-8343-d249e15bf28b_HALB3019455	dg.4DFC/881452af-e5b7-4742-8343-d249e15bf28b
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f3b3119f-0703-46c4-8731-427bfee36e9b_HALB3019455	dg.4DFC/f3b3119f-0703-46c4-8731-427bfee36e9b
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/6f57a1a4-bd12-4c38-9bc2-43dfa1a8d2b3_HALB3019455	dg.4DFC/6f57a1a4-bd12-4c38-9bc2-43dfa1a8d2b3
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b94ada7b-5d15-4e85-9a81-8aca7b4505a3_HALB3019455	dg.4DFC/b94ada7b-5d15-4e85-9a81-8aca7b4505a3
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f512632e-bba2-4281-8d11-0a35ce890a14_HALB3019455	dg.4DFC/f512632e-bba2-4281-8d11-0a35ce890a14
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a38ddc46-8f59-4bc3-8237-47dd6b7316e9_HALB3019455	dg.4DFC/a38ddc46-8f59-4bc3-8237-47dd6b7316e9
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/40a34992-cc9d-4da3-872c-74920bc6302b_HALB3019455	dg.4DFC/40a34992-cc9d-4da3-872c-74920bc6302b
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8f5ccd81-7b15-45b5-a2b5-1629262f475a_HALB3019455	dg.4DFC/8f5ccd81-7b15-45b5-a2b5-1629262f475a
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/73b0833a-55b0-4105-95e2-f7f0c3fdfb59_HALB3019455	dg.4DFC/73b0833a-55b0-4105-95e2-f7f0c3fdfb59
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/452a3027-ffac-40fa-a0a9-f3124936f6cf_HALB3019455	dg.4DFC/452a3027-ffac-40fa-a0a9-f3124936f6cf
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c7c412f1-6d38-42d5-a975-88638a89ae3a_HALB3019455	dg.4DFC/c7c412f1-6d38-42d5-a975-88638a89ae3a
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1495ea24-a3f9-4524-8d8b-971e3c27ae4d_HALB3019455	dg.4DFC/1495ea24-a3f9-4524-8d8b-971e3c27ae4d
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c3a4fbde-e782-452e-bc82-da52ac7f221c_HALB3019455	dg.4DFC/c3a4fbde-e782-452e-bc82-da52ac7f221c
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f430cb6b-61bb-4e9b-aa34-dc8509b52e49_HALB3019455	dg.4DFC/f430cb6b-61bb-4e9b-aa34-dc8509b52e49
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/933e335e-d1c3-42a5-8ad7-e672565e989c_HALB3019455	dg.4DFC/933e335e-d1c3-42a5-8ad7-e672565e989c
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/a1a853a3-9a41-4a3b-ab6a-f85fcde87614_HALB3019455	dg.4DFC/a1a853a3-9a41-4a3b-ab6a-f85fcde87614
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4c5cc3f6-d973-4ccc-b1ec-c09eba47c80f_HALB3019455	dg.4DFC/4c5cc3f6-d973-4ccc-b1ec-c09eba47c80f
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/3fa7e24a-a74a-4687-80bf-020ab055b009_HALB3019455	dg.4DFC/3fa7e24a-a74a-4687-80bf-020ab055b009
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/bbb5aa4a-90db-4e6d-928a-feeac9a30e3d_HALB3019455	dg.4DFC/bbb5aa4a-90db-4e6d-928a-feeac9a30e3d
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/568ba4ea-c475-4f6a-8f72-5f37e40e3c99_HALB3019455	dg.4DFC/568ba4ea-c475-4f6a-8f72-5f37e40e3c99
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/50a0a540-f322-491e-b221-99905e77dffd_HALB3019455	dg.4DFC/50a0a540-f322-491e-b221-99905e77dffd
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e48e3f92-75dc-466b-9de4-b3a75612d669_HALB3019455	dg.4DFC/e48e3f92-75dc-466b-9de4-b3a75612d669
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9c1f43ea-16fd-41c8-ba37-1d47463eb9ec_HALB3019455	dg.4DFC/9c1f43ea-16fd-41c8-ba37-1d47463eb9ec
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1189e2bd-11fb-4341-8554-96e662815ff0_HALB3019455	dg.4DFC/1189e2bd-11fb-4341-8554-96e662815ff0
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/377340a5-0d9f-4350-8a7a-153eed1db9ce_HALB3019455	dg.4DFC/377340a5-0d9f-4350-8a7a-153eed1db9ce
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/24ff283d-8d5c-40b0-870c-bafef9a1757f_HALB3019455	dg.4DFC/24ff283d-8d5c-40b0-870c-bafef9a1757f
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/22063cad-892d-4eab-a236-256128b014bd_HALB3019455	dg.4DFC/22063cad-892d-4eab-a236-256128b014bd
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/32a429a4-1796-4988-b8bb-fbcfbbacf5ec_HALB3019455	dg.4DFC/32a429a4-1796-4988-b8bb-fbcfbbacf5ec
HALB3019455			GRCh38	IDT xGen Exome v2 hyb panel	WXS	Paired-End	Genomic	Hybrid Selection	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1eb65b4d-410f-460e-ad2c-6bd5ca0a72e5_HALB3019455	dg.4DFC/1eb65b4d-410f-460e-ad2c-6bd5ca0a72e5
