type	file_name	uuid	file_size	md5sum	file_status	file_location	file_format	sample.sample_id	file_type	file_description
file	WLOS_0013_MR424015_C2_KAWGS.bwa.final.bai	393af355-65f4-57dd-a5f6-cccfeff649a3	7688816	129dd95f666b637221be5b63dfb2174c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0013_MR424015_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0013_MR424015_C2	Index File	WGS; Normal
file	WLOS_0013_MR424015_T1_KAWGS.bwa.final.bai	2a4a7c30-f1a6-5a64-9f4f-f56c8e45c3e0	7978376	ed19441a0d5c699c21d3bd8f85fc1276	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0013_MR424015_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0013_MR424015_T1	Index File	WGS; Primary OS
file	WLOS_0014_MR433678_C2_KAWGS.bwa.final.bai	bfab95ce-4a86-5021-80bd-af3d7325a2b0	7644032	4a291d332834b1b5d8f6ed703ffb83ee	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0014_MR433678_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0014_MR433678_C2	Index File	WGS; Normal
file	WLOS_0014_MR433678_C2_KAWGS.bwa.final.bam	e7134c43-d714-5856-b12f-dc9095c64441	99233062782	2e771413c2aa963bcf5aad90d017b026	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0014_MR433678_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0014_MR433678_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0014_MR433678_T1_KAWGS.bwa.final.bai	97fbe9c0-931f-50ce-8ffc-59439c8d29c1	8285976	2ef636cc6946f8fc5a9e09668062bdaf	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0014_MR433678_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0014_MR433678_T1	Index File	WGS; Primary OS
file	WLOS_0014_MR433678_T3_TSMRS.starAligned.final.bai	119e0640-3c31-5147-ab3e-617445605342	5069240	ed14569b1f30752c8b0c77c71646e9a0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0014_MR433678_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0014_MR433678_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0014_MR433678_T3_TSMRS.starAligned.final.bam	236bfd49-f67a-5571-8759-51405a0d706c	14320770392	d2ac0f19d3bab78cbc2532df6a7810fb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0014_MR433678_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0014_MR433678_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0015_MR436258_T1_KAWGS.bwa.final.bai	7a5cb57b-a190-5a99-b9fa-6749e36d80fc	8094648	a35f52d7d6a453309ebe83ca0456fedc	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0015_MR436258_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0015_MR436258_T1	Index File	WGS; Primary OS
file	WLOS_0015_MR436258_T3_TSMRS.starAligned.final.bai	7e5db5d9-97a2-5fc5-ba6d-3ee4747f6b3f	5520184	6591afb10ee1fe08b8fcb1f580ec958c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0015_MR436258_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0015_MR436258_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0016_MR442248_C2_KAWGS.bwa.final.bai	30722d1e-593b-5ee0-a4e4-da947bef09b5	7607320	5ff9a44efabbfb10facdbaee75eb5793	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0016_MR442248_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0016_MR442248_C2	Index File	WGS; Normal
file	WLOS_0016_MR442248_T1_KAWGS.bwa.final.bam	2fe3204a-1a55-5352-8b41-71fd6715aef0	165783804361	f3c3ec73175b72dc3bf1170d3958108c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0016_MR442248_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0016_MR442248_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0016_MR442248_T3_TSMRS.starAligned.final.bai	e8a16fcf-de0e-5a82-855e-a3acb312fc5c	5493936	92056066def62f3e8407674630482c91	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0016_MR442248_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0016_MR442248_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0017_MR446007_C2_KAWGS.bwa.final.bai	efe18c0f-1fce-5535-8455-9fed8bfdb4e3	7620864	747eba23e5dff942604810158238dfc6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0017_MR446007_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0017_MR446007_C2	Index File	WGS; Normal
file	WLOS_0017_MR446007_C2_KAWGS.bwa.final.bam	9eaad848-377c-5bcb-9332-a62f808ba500	97171962476	e425739a267ad5c34248b839e850757e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0017_MR446007_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0017_MR446007_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0017_MR446007_T1_KAWGS.bwa.final.bai	ac8270cb-29a3-54f6-b0f2-dd462e6ba36e	7973088	4a35543b119da9db53df677c44d477d4	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0017_MR446007_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0017_MR446007_T1	Index File	WGS; Primary OS
file	WLOS_0017_MR446007_T1_KAWGS.bwa.final.bam	dcc23aae-8b37-5367-99b9-7f5f4cb3d1de	181351409333	05e4b5373a9e9522207a38042d99c0e6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0017_MR446007_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0017_MR446007_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0017_MR446007_T3_TSMRS.starAligned.final.bai	b67ef4b4-8d59-5b6a-b91a-77c6748697c0	5756416	7c29f9f3a45ed46c39e31d3dcdb75d01	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0017_MR446007_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0017_MR446007_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0017_MR446007_T3_TSMRS.starAligned.final.bam	2e85a40e-5265-563e-85b9-db1e9132a96a	14425528970	d488d07be6726bbdc213cff2f062cb15	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0017_MR446007_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0017_MR446007_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0018_MR448467_C2_KAWGS.bwa.final.bai	8dbd975f-5e95-596d-8138-158711615c01	7638616	a2973c246cec32492b287a6089eee457	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0018_MR448467_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0018_MR448467_C2	Index File	WGS; Normal
file	WLOS_0018_MR448467_C2_KAWGS.bwa.final.bam	b9b62656-d644-52e5-ba2f-d67fa00c60c3	98320845655	11e2ce82b3b86c2e62a64c33447ee29a	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0018_MR448467_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0018_MR448467_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0018_MR448467_T1_KAWGS.bwa.final.bai	8c2eef0f-0b32-52e9-a604-8480809873c4	7844072	cea3e8049de76de1e7208be9ed2cb287	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0018_MR448467_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0018_MR448467_T1	Index File	WGS; Primary OS
file	WLOS_0018_MR448467_T3_TSMRS.starAligned.final.bai	388a7a09-dc73-5b84-8a86-b53ce8ce2b6f	5479016	b8435fe45fe72ed92a479f4eea522912	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0018_MR448467_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0018_MR448467_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0018_MR448467_T3_TSMRS.starAligned.final.bam	33d08d9d-6732-54d2-8857-96d0b7203c36	16021048537	a9e86aeab66fd8cfdf372f8c3084ae3f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0018_MR448467_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0018_MR448467_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0019_MR450922_C2_KAWGS.bwa.final.bai	e4e422bb-a2a7-59cd-b96b-11415036b7d3	7576440	31ca7c06f7fecd8e5577b4295f0d82f7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0019_MR450922_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0019_MR450922_C2	Index File	WGS; Normal
file	WLOS_0019_MR450922_T1_KAWGS.bwa.final.bai	3bfda602-5092-5f50-be9d-152fff1de54d	7851376	b32c53c9377ac83ce9b0d545aeacf602	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0019_MR450922_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0019_MR450922_T1	Index File	WGS; Primary OS
file	WLOS_0019_MR450922_T1_KAWGS.bwa.final.bam	a4951b00-90c5-5c3d-b318-5b53d90207f9	167387660254	cb26cc4cf3a4f1871e34243c11c3c479	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0019_MR450922_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0019_MR450922_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0020_MR452859_C2_KAWGS.bwa.final.bai	5022945d-aa48-50d9-b410-bb3bd61722e7	7626152	4e0ed3134f271f0d041d868cd3e64a7b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0020_MR452859_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0020_MR452859_C2	Index File	WGS; Normal
file	WLOS_0020_MR452859_T1_KAWGS.bwa.final.bai	4f1170eb-2c9b-5325-99f4-5ec54007e26d	7883080	b49ec1890c24b59f5f4010c819283fd5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0020_MR452859_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0020_MR452859_T1	Index File	WGS; Primary OS
file	WLOS_0020_MR452859_T1_KAWGS.bwa.final.bam	c3fbdd09-a01d-5b5e-af9f-a1fae7f3fd91	166499347131	d903074e4a62e4f2383651ab94ef1c8e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0020_MR452859_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0020_MR452859_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0020_MR452859_T3_TSMRS.starAligned.final.bai	cc6c8ac5-086a-5a32-966e-a8ead1613727	5297952	638b118ae716628a15e787322b6f5f5b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0020_MR452859_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0020_MR452859_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0021_MR452979_C2_KAWGS.bwa.final.bam	47219a1d-059d-5f5f-a8c2-3c06bc278e99	93929344675	7eccb4342c7e52799580dfc56f050703	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0021_MR452979_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0021_MR452979_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0021_MR452979_T1_KAWGS.bwa.final.bam	40ad45ca-a5bf-5a5d-bcea-39cbb8c4f7e6	188069784358	785b4369bf5363d92d22faad6aaf79e7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0021_MR452979_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0021_MR452979_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0021_MR452979_T3_TSMRS.starAligned.final.bai	a3d8e8e7-b309-556b-8c12-65d4bdc41d9c	5937408	027aeb1bc7d7e726fa9f63eae6fec10b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0021_MR452979_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0021_MR452979_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0022_MR454062_C2_KAWGS.bwa.final.bai	95c5d8ca-76a2-5819-b223-10221a191e05	7560592	2da5046770b9b5d59b8279c06fdcc142	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0022_MR454062_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0022_MR454062_C2	Index File	WGS; Normal
file	WLOS_0022_MR454062_C2_KAWGS.bwa.final.bam	0e011bac-b611-5f5f-8ac5-67beb419f7bf	81962963770	345ea4f0db1561e4c139513889511d4d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0022_MR454062_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0022_MR454062_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0023_MR456397_C2_KAWGS.bwa.final.bai	21c997bc-df9f-5329-be22-ab2f24a3af7f	7561056	ad4b4e3ebb9d18ff1bcbe9a4c5d5c2da	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0023_MR456397_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0023_MR456397_C2	Index File	WGS; Normal
file	WLOS_0023_MR456397_T1_KAWGS.bwa.final.bai	7fb41808-a3d8-5338-9f57-1df9cae71b5c	8107288	12f687f2144bd147141640543e7d2b95	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0023_MR456397_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0023_MR456397_T1	Index File	WGS; Primary OS
file	WLOS_0023_MR456397_T3_TSMRS.starAligned.final.bai	ca2ad8be-c9bb-5e38-8cb6-cfaa8aca3947	5513360	343a0eb6c061c0c8c949773003bdf63f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0023_MR456397_T3_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_0023_MR456397_T3	Index File	RNA-Seq; Primary OS
file	WLOS_0023_MR456397_T3_TSMRS.starAligned.final.bam	9c8ff999-777c-5abf-bd58-550ec125f8ba	14662943019	0e96b09e90d3a6332993c1ffb6b80ca3	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0023_MR456397_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0023_MR456397_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_0024_MR458906_C2_KAWGS.bwa.final.bai	5d3f5d29-a49e-5160-9578-e79155e6a535	7626440	21b94786ad9828bf128ddae7e59a4008	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0024_MR458906_C2_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0024_MR458906_C2	Index File	WGS; Normal
file	WLOS_0024_MR458906_C2_KAWGS.bwa.final.bam	76cd4f2c-ee54-5d15-a6bf-79144548d6ed	106364194608	191a135f77925d02c4b8595316d62e3d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0024_MR458906_C2_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0024_MR458906_C2	Whole Genome Sequence File	WGS; Normal
file	WLOS_0024_MR458906_T1_KAWGS.bwa.final.bai	967bb318-36a7-54af-bdbf-0db19dea474f	7960672	b6f2b313a4876e3cdf24171665f52c63	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0024_MR458906_T1_KAWGS.bwa.final.bai	bai	OSA01-WLOS_0024_MR458906_T1	Index File	WGS; Primary OS
file	WLOS_0024_MR458906_T1_KAWGS.bwa.final.bam	1fcf58dd-363f-5bc2-b430-afa1c83ddd2a	172532547507	185e6b8e795f962440ba6412f20fdcc1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0024_MR458906_T1_KAWGS.bwa.final.bam	bam	OSA01-WLOS_0024_MR458906_T1	Whole Genome Sequence File	WGS; Primary OS
file	WLOS_0024_MR458906_T3_TSMRS.starAligned.final.bam	eb5d6c4f-3c8e-58b0-b920-2a9db6445933	16239545405	29fbf0bc0dcdfa4e616c20fc8ccec930	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_0024_MR458906_T3_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_0024_MR458906_T3	RNA Sequence File	RNA-Seq; Primary OS
file	WLOS_CONSRNA_K09OB_C2_TSMRS.starAligned.final.bai	7d9fa601-56a3-51d7-8f90-a5c6aaba3fda	5420816	8d1a069679b62ae7f3b70194d7f30cd1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_CONSRNA_K09OB_C2_TSMRS.starAligned.final.bai	bai	OSA01-WLOS_CONSRNA_K09OB_C2	Index File	RNA-Seq; Normal Osteoblast Cell Line
file	WLOS_CONSRNA_K09OB_C2_TSMRS.starAligned.final.bam	f7b07f3c-1776-5f23-a79d-d91323350e36	14730021292	96441264ace9a00e6e985a8657596a34	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/WLOS_CONSRNA_K09OB_C2_TSMRS.starAligned.final.bam	bam	OSA01-WLOS_CONSRNA_K09OB_C2	RNA Sequence File	RNA-Seq; Normal Osteoblast Cell Line
file	HPCI_0001_1_BN_Whole_T6_KHSC2.bwa.final.bai	36b64e58-ba77-5c97-a0c3-d1f4ee3327b9	6270032	1cc7cc4628a4a07e45a6e4d52c4383e1	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0001_1_BN_Whole_T6_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0001_1_BN_Whole_T6	Index File	WES; Primary OS
file	HPCI_0002_1_BN_Whole_T3_KHSC2.bwa.final.bai	d95f6d4c-1c7e-542f-93fb-d415551eaf7a	5954992	adfe3995991638f347037b8b97c988c2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0002_1_BN_Whole_T3_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0002_1_BN_Whole_T3	Index File	WES; Metastatic OS
file	HPCI_0002_1_BN_Whole_T4_KHSC2.bwa.final.bam	54903c41-e1d8-5a77-9934-cac49513635d	10553354812	523516ee4f29265cc225cc1228d37837	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0002_1_BN_Whole_T4_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0002_1_BN_Whole_T4	Whole Exome Sequence File	WES; Primary OS
file	HPCI_0003_1_BN_Whole_T2_TSMRU.starAligned.final.bam	6b67a56d-efbd-539a-984a-564f22c6cdbf	7447608002	b6d34628243a5c6a55023959a11c85f2	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0003_1_BN_Whole_T2_TSMRU.starAligned.final.bam	bam	OSA01-HPCI_0003_1_BN_Whole_T2	RNA Sequence File	RNA-Seq; Primary OS
file	HPCI_0003_1_BN_Whole_T4_KHSC2.bwa.final.bam	b2206cc5-4ff4-52c2-92e1-1479e8a7961f	6886783736	c2dc2677d85b6b35e49dd2f84ca7f43b	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0003_1_BN_Whole_T4_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0003_1_BN_Whole_T4	Whole Exome Sequence File	WES; Primary OS
file	HPCI_0003_1_PB_Whole_C5_KHSC2.bwa.final.bam	b6c81432-a547-5860-8012-15149b06d6d0	8586282758	a7774ed6acfeb26c0dca178be6400367	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0003_1_PB_Whole_C5_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0003_1_PB_Whole_C5	Whole Exome Sequence File	WES; Normal
file	HPCI_0004_1_BN_Whole_C4_KHSC2.bwa.final.bai	6832d6c0-658a-5619-bf48-41c2e306e47f	5925152	3da9b75338174d93851420c593721dea	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0004_1_BN_Whole_C4_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0004_1_BN_Whole_C4	Index File	WES; Normal
file	HPCI_0004_1_BN_Whole_C4_KHSC2.bwa.final.bam	585d5a38-0ade-57b2-956b-5d275fe71cc3	8688815255	1e39158d3092569a42ddd02e3d56abc0	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0004_1_BN_Whole_C4_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0004_1_BN_Whole_C4	Whole Exome Sequence File	WES; Normal
file	HPCI_0004_1_BN_Whole_T3_KHSC2.bwa.final.bam	de121a38-2e62-57f5-8be0-dbc1eed51c35	8410230039	8029642cd4746019c7e04e8ad624afd8	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0004_1_BN_Whole_T3_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0004_1_BN_Whole_T3	Whole Exome Sequence File	WES; Metastatic OS
file	HPCI_0004_1_BN_Whole_T5_KHSC2.bwa.final.bam	c943edb3-e7f1-571c-a967-630855996c05	10647154922	11dff9c70206cb3dd21f258024c5284d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0004_1_BN_Whole_T5_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0004_1_BN_Whole_T5	Whole Exome Sequence File	WES; Primary OS
file	HPCI_0006_1_BN_Whole_C3_KHSC2.bwa.final.bam	9423b544-1928-5515-ab1d-fc5a50472928	11187288545	2bbbba62b8456459514b47661196d9d5	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0006_1_BN_Whole_C3_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0006_1_BN_Whole_C3	Whole Exome Sequence File	WES; Normal
file	HPCI_0006_1_BN_Whole_T2_KHSC2.bwa.final.bai	32dba97c-20db-50e9-a14f-8a50839265d5	6093992	c3e7ae21680b533960a52f0bd2dac5db	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0006_1_BN_Whole_T2_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0006_1_BN_Whole_T2	Index File	WES; Metastatic OS
file	HPCI_0006_1_BN_Whole_T2_KHSC2.bwa.final.bam	45799757-0598-5af1-a9f4-54051f6e6484	10823102211	02fff03caadc73d5de090714d08cf07d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0006_1_BN_Whole_T2_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0006_1_BN_Whole_T2	Whole Exome Sequence File	WES; Metastatic OS
file	HPCI_0007_1_BN_Whole_T1_TSMRU.starAligned.final.bai	11441397-c5dc-5f3d-87b8-900532a25993	4688456	1bbb295959b99d68656b1efa0a107b17	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0007_1_BN_Whole_T1_TSMRU.starAligned.final.bai	bai	OSA01-HPCI_0007_1_BN_Whole_T1	Index File	RNA-Seq; Primary OS
file	HPCI_0007_1_BN_Whole_T2_KHSC2.bwa.final.bai	bbde9d40-0ad5-5b44-ad1f-1449b16d01a9	6013152	25f5cec3bc7fedcaf4a762a155957e51	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0007_1_BN_Whole_T2_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0007_1_BN_Whole_T2	Index File	WES; Primary OS
file	HPCI_0008_1_BN_Whole_T2_KHSC2.bwa.final.bai	76109629-dbcb-5733-b7c9-5417b472cb6c	6023608	a5735f515fc7891cf9234c5800ff41eb	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0008_1_BN_Whole_T2_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0008_1_BN_Whole_T2	Index File	WES; Metastatic OS
file	HPCI_0009_1_BN_Whole_T1_TSMRU.starAligned.final.bai	917a228a-5664-50df-aa59-2400755c345f	3920856	50c9f07d050b1564d61517173a4b0676	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0009_1_BN_Whole_T1_TSMRU.starAligned.final.bai	bai	OSA01-HPCI_0009_1_BN_Whole_T1	Index File	RNA-Seq; Primary OS
file	HPCI_0009_1_BN_Whole_T2_KHSC2.bwa.final.bai	90c9fbcf-e3af-54f4-a52c-9e71c241f1ff	5651056	eae015814ca0782e30151cfe8105852d	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0009_1_BN_Whole_T2_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0009_1_BN_Whole_T2	Index File	WES; Primary OS
file	HPCI_0012_1_BN_Whole_T3_KHSC2.bwa.final.bam	65f3e0f6-d18c-504c-b52a-2b58d9a9c04c	7059916584	3914ab402e4dd9e744063a8ea97a989c	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0012_1_BN_Whole_T3_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0012_1_BN_Whole_T3	Whole Exome Sequence File	WES; Primary OS
file	HPCI_0012_1_PB_Whole_C4_KHSC2.bwa.final.bai	70ccd67d-85c8-5b1c-919b-67c2fdfb8772	5988584	499d0832c7cc70f80828a70302922a5e	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0012_1_PB_Whole_C4_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0012_1_PB_Whole_C4	Index File	WES; Normal
file	HPCI_0014_1_BN_Whole_T1_TSMRU.starAligned.final.bai	29ee2944-7dbc-5144-99f6-65f8b53f7f56	4001424	d5c80075ad566e3b47f25b4d7cbd4c19	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0014_1_BN_Whole_T1_TSMRU.starAligned.final.bai	bai	OSA01-HPCI_0014_1_BN_Whole_T1	Index File	RNA-Seq; Primary OS
file	HPCI_0014_1_BN_Whole_T2_KHSC2.bwa.final.bam	fc7c256b-2295-51e2-878f-932880eac1b4	9533688271	db491aa073088578e6bd5e919f33652f	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0014_1_BN_Whole_T2_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0014_1_BN_Whole_T2	Whole Exome Sequence File	WES; Primary OS
file	HPCI_0041_1_BN_Whole_T1_KHSC2.bwa.final.bai	9423f0e8-759c-59f0-bfcd-2298979e17d5	6023072	453b0f583b5abb277f02633aeb6732a6	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0041_1_BN_Whole_T1_KHSC2.bwa.final.bai	bai	OSA01-HPCI_0041_1_BN_Whole_T1	Index File	WES; Metastatic OS
file	HPCI_0041_1_BN_Whole_T1_KHSC2.bwa.final.bam	36f76631-aba0-500b-a9b3-259e4f0d5928	10487787399	f67dc1465268e31d706e2a1101aa3cd7	uploaded	s3://nci-cbiit-caninedatacommons-file/Final/OSA01/HPCI_0041_1_BN_Whole_T1_KHSC2.bwa.final.bam	bam	OSA01-HPCI_0041_1_BN_Whole_T1	Whole Exome Sequence File	WES; Metastatic OS
