file_type	study.phs_accession	submission_version	experimental_strategy_and_data_subtypes	file_id	file.file_id	sample.sample_id	md5sum	updated	file_url_in_cds	file_size	file_name	type	uuid	participant.study_participant_id
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/21b300d5-030e-4d29-bd69-679475f7b55e			b0e5c15f3028632e02e24422b7b004b5	2024-07-25T17:24:28.108000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBKEG.json	22964	PBBKEG.json	file	b699ca38-019b-5cc0-8f2b-11a4339df111	phs002790_PBBKEG
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/21bdf6eb-0127-4ec0-9553-fae978d8bbe0			6d3d029ffb05aab317cdab1ca48bcce0	2024-07-25T17:24:40.020000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCFDV.json	6237	PBCFDV.json	file	5051bba6-885a-5ca7-8189-853e4c29a834	phs002790_PBCFDV
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/21c7eee5-adab-4aef-b3f0-574536dd1a34			69166fca24dec89d3b344013430ce1ab	2024-07-25T17:24:44.458000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCKVY.json	16127	PBCKVY.json	file	b34e6841-ce46-54fd-8ab6-0a32a60f3314	phs002790_PBCKVY
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/21cea04d-6115-47fc-97de-5042a8cc3e7d			d395e549bb39d5ac64ea3e6fc986b973	2024-07-25T17:24:43.263000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCJIE.json	27631	PBCJIE.json	file	99696d7c-b466-5c82-b185-1d37f30c0c40	phs002790_PBCJIE
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/21de1653-2b33-40c9-9aa8-be99859a35ec			7ef45d69b14f02923e28a57f96446575	2024-07-25T17:24:30.762000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBRHM.json	22499	PBBRHM.json	file	9366825b-b188-5e75-b5b1-4e8d92c04200	phs002790_PBBRHM
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2200fdf7-7bb9-4e81-b831-7535a29d4137			99f1caadbe729bd26982ce9d640aa7a5	2024-07-25T17:24:38.140000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCCCI.json	26784	PBCCCI.json	file	286da44e-7803-53bd-8020-21ff61f3e6cf	phs002790_PBCCCI
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/222393e5-28ee-4fb7-8b46-295e1a81e479			09e89d8546e80c9ccbcc7d2d028ec49c	2024-07-25T17:24:33.014000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBUTY.json	6133	PBBUTY.json	file	b3b7e638-c199-5f86-bcad-e59bbe10db14	phs002790_PBBUTY
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/223dd136-0b48-4937-80fa-1a197befea87			828764fe294506211d9ef4b30aad5ed1	2024-07-25T17:24:35.524000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBYMU.json	7244	PBBYMU.json	file	33da3ce7-afef-5d76-bafa-b09788239473	phs002790_PBBYMU
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2274e8a3-47d3-4be6-9b54-16d4787d59a6			f1114cdd9e6928ff140aa9d26742c9a6	2024-07-25T17:24:45.536000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCMAH.json	16482	PBCMAH.json	file	bf240530-1e00-5c7c-8788-d327e2de25e5	phs002790_PBCMAH
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/227c750f-4f7e-4994-a373-b157118100eb			a4473b104b403bf4f3cd71c2af4f7800	2024-07-25T17:24:42.090000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCHWB.json	6444	PBCHWB.json	file	58d7f6ad-8481-549b-afbe-15a187452b2d	phs002790_PBCHWB
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/227e7ceb-0cf8-448f-b163-ea344f2f6884			3e378b17910f5ba7c00a5d96f9a1683c	2024-07-25T17:24:29.058000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBMHY.json	22481	PBBMHY.json	file	84d75398-83e0-53ac-99fe-44619643625d	phs002790_PBBMHY
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/22932059-414a-4dd3-9f3c-f4c2234cfd0c			66263fd123ac4a1a5cd6890c6ed677da	2024-07-25T17:24:33.448000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBVKV.json	7292	PBBVKV.json	file	d5c780ec-5065-5f06-a4ca-a88d650cb7f4	phs002790_PBBVKV
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/22cebb4f-2b50-46ff-9e81-565d742ab6b0			6efc232f24c33fb20cee089a93dc4f01	2024-07-25T17:24:39.032000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCDJX.json	26609	PBCDJX.json	file	b6fbba5b-23f5-59a6-9a81-0ca585eafe3c	phs002790_PBCDJX
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/22d1f653-618f-4bbc-9fde-f39e28eb840a			d742dbd9ba0d4c318e386b41d4622c36	2024-07-25T17:24:27.564000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBINB.json	34424	PBBINB.json	file	5d6d99f9-74e0-5027-8bd4-b362e2f10ed5	phs002790_PBBINB
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/230ae0d2-a21c-4087-976b-b615cf9f1034			053b7725fefab151941e2057800a395f	2024-07-25T17:24:45.531000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCMAG.json	4853	PBCMAG.json	file	7c30739e-94a0-5db4-81f7-2f593416aa1e	phs002790_PBCMAG
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2314b8cc-9cae-492d-a378-8ece814e7433			46072d1e119be290e436662cf723cf97	2024-07-25T17:24:31.736000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBTDD.json	17617	PBBTDD.json	file	3e3a45fc-15c2-5a23-a9a4-8812738392fe	phs002790_PBBTDD
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/23269a6f-576c-4649-a73f-cc9016d501f6			57d3008733d1160593255834c0a4a9aa	2024-07-25T17:24:27.369000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBICS.json	34089	PBBICS.json	file	642aa2e9-8b57-5e04-95cb-40446c249a72	phs002790_PBBICS
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2328ce86-4afb-4e93-a63c-ebec918146c8			4c48164193cff862d98695f07f254459	2024-07-25T17:24:30.441000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBPTC.json	32521	PBBPTC.json	file	8c314695-0538-5ca5-85d5-5a5841a98979	phs002790_PBBPTC
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/234bd966-99b7-4688-910b-c95ec4880df7			08870c13c10c81361bb77f424cbc0dc2	2024-07-25T17:24:31.704000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBTBU.json	22500	PBBTBU.json	file	77faf9cb-ad66-56ae-b68d-295cb6cb67fb	phs002790_PBBTBU
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2355b093-822a-4c11-8f80-299e3109c07c			f3e42eb33c941117228ac2a84760ab23	2024-07-25T17:24:31.566000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBSVE.json	7290	PBBSVE.json	file	b1314f24-e4e3-5357-ab16-ba6c7aa251d4	phs002790_PBBSVE
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/236cdf37-772c-42b7-9afb-8af2c205637f			d02382f437e3ea3a68a3ae397e68bcb1	2024-07-25T17:24:30.436000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBPTA.json	7283	PBBPTA.json	file	71443497-3ce9-5ff6-bf6a-edc0158ed34c	phs002790_PBBPTA
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/236d17b0-8079-4fae-99d9-227f468d6eed			912ea5d4984aced4a302606ecaad20f2	2024-07-25T17:24:40.733000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCGDC.json	6130	PBCGDC.json	file	8769caa2-7ce4-51b8-a57a-2ac9d7a79426	phs002790_PBCGDC
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2378e36c-36a2-4157-a98c-b998ab44b690			05e46d481dab2a1f8bca6172bf33a33e	2024-07-25T17:24:39.903000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCEZB.json	16306	PBCEZB.json	file	8bfcad57-7bf0-5ab9-91f1-cb1f6e37a004	phs002790_PBCEZB
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2385112d-dce5-4b61-88a2-078b2ad7032f			7caed611e68fc6230fb66436616c9c7e	2024-07-25T17:24:38.358000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCCKU.json	16291	PBCCKU.json	file	51f74d0d-78c8-569b-b938-de793497b1aa	phs002790_PBCCKU
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/239018a4-c27c-4665-98eb-49352552153a			bd239e407b54de5081601f010236cf6f	2024-07-25T17:24:31.210000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBSCT.json	23697	PBBSCT.json	file	81d27b4c-0c79-5e44-81b2-ed166afdec40	phs002790_PBBSCT
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/23c3c425-2b77-47bd-b91a-76666b8a011a			74431985dc11e474bcef95c13dea82e6	2024-07-25T17:24:32.181000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBTWI.json	37359	PBBTWI.json	file	9b2b00bc-6316-509f-b698-2da86709ed1d	phs002790_PBBTWI
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/23efcedb-7a24-43ae-a847-efcc6d6948f8			e60402cc6fa4a6d05215b902171f9e55	2024-07-25T17:24:38.301000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCCJG.json	16269	PBCCJG.json	file	86ca97b3-b589-5c2e-9a39-d438b121bac6	phs002790_PBCCJG
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/240a229a-8b9e-4800-9a2e-590b001e2919			a852ac69b9df5bc6548ab83cba57ffb3	2024-07-25T17:24:30.861000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBRLP.json	7223	PBBRLP.json	file	2702a009-67c1-54b6-990c-958ddbe87d34	phs002790_PBBRLP
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2414e736-e624-4912-a4e1-8f28ef96f0bb			7cdcb2fa7075046d8690b7ccdade749b	2024-07-25T17:24:27.173000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PARGFV.json	29392	PARGFV.json	file	4aba27ac-339a-54e2-a594-e30610dd422d	phs002790_PARGFV
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/242b3ebd-8896-41a8-82f2-e8148aa0f571			9063db864f8289247a8f1b0c3e263e69	2024-07-25T17:24:39.488000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCEHM.json	16276	PBCEHM.json	file	b5075b69-21b5-5942-8933-0571e3ed8162	phs002790_PBCEHM
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/24387340-f183-4969-a1fe-17353da1d6d1			f6206402dc3758193552f257cdf2b668	2024-07-25T17:24:38.403000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCCMC.json	26607	PBCCMC.json	file	aa2acd72-88f5-5f15-b6ca-72c937d25471	phs002790_PBCCMC
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2455d3bd-9f49-449e-bc8d-8fa1aa451792			9c2a96e9305bcbb59d25995965abda68	2024-07-25T17:24:33.885000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBWCI.json	16819	PBBWCI.json	file	fdd461ce-79f2-55ad-94f2-1aee45c0891a	phs002790_PBBWCI
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/245767ce-6d9e-4441-b7af-2d15d84ec037			7736a95bb2a902b44edeec662900d020	2024-07-25T17:24:33.419000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBVKF.json	7328	PBBVKF.json	file	21b69395-4b3d-5b7c-909b-e177cfb6d6ae	phs002790_PBBVKF
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/24688b7a-2420-4e4d-aedb-9e0c3f728a70			e3b3fcc87ce809ef293208c5c3d330af	2024-07-25T17:24:36.593000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBZYC.json	6137	PBBZYC.json	file	67c638cf-74c9-57b1-b716-b72b9f735edd	phs002790_PBBZYC
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/248090cd-a3b5-4c60-9db2-3107e58dd942			1aee86878dc468961db85cd8fef35de3	2024-07-25T17:24:36.547000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBZWJ.json	7291	PBBZWJ.json	file	9487ab28-4b1d-53f9-b7c6-4119c0fc92ea	phs002790_PBBZWJ
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2486c47c-7a05-40d3-a42e-e722281614cc			9d365c9190a7623220baee9e8d7465a7	2024-07-25T17:24:30.616000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBRAT.json	44140	PBBRAT.json	file	53c7481e-18f1-5cda-91f5-7f576235ee5b	phs002790_PBBRAT
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/24870983-f16e-4cab-ab8b-69372a70b37f			60516f9a784f9e44d8f4596728b47656	2024-07-25T17:24:28.984000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBMEY.json	44592	PBBMEY.json	file	503118fa-8a6d-5777-b42b-03803d5e2cc7	phs002790_PBBMEY
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/24965926-cb22-45e0-ac02-669b414ea8f3			949e63790ffb0afc878eab77e1d1c3a6	2024-07-25T17:24:35.455000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBYJY.json	16288	PBBYJY.json	file	d04358b4-b6a5-5983-b1d5-5b2ba2bd6984	phs002790_PBBYJY
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/24bdbd1d-2156-4f5f-a8a9-3c1f1155af9e			84edc45a15dd9e70eb498a201c35d5bc	2024-07-25T17:24:43.822000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCKEB.json	17256	PBCKEB.json	file	215b391c-e52a-5292-9b42-536a36bd514c	phs002790_PBCKEB
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/24beb3c8-1846-43d3-a2ca-d39414aaeabd			7df78575f601d0c39d1ba0a848e1e56d	2024-07-25T17:24:42.201000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCIAA.json	15533	PBCIAA.json	file	91239dcc-4e4b-5255-9b99-d57e748ce677	phs002790_PBCIAA
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/252a9a72-252a-4e95-8a37-3c1c2f013c7a			216c9d34854b132c56ada03f4ffe73b8	2024-07-25T17:24:42.080000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCHVV.json	17338	PBCHVV.json	file	412b90e8-1326-5720-88a4-b97b3375b9f4	phs002790_PBCHVV
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/25368b8b-c492-45a1-8ad8-ca68d6bad669			b949e98d07397428f84f3b40481fabc6	2024-07-25T17:24:40.409000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCFRH.json	6136	PBCFRH.json	file	00d7b71d-3181-566a-9267-423ec7cc7b31	phs002790_PBCFRH
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2554d1ac-b59e-4c00-9ed7-1d0f07c0cbb8			cfdebcb2df0b47e66fb578a19723591e	2024-07-25T17:24:42.367000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCIDB.json	26254	PBCIDB.json	file	e95cdeb7-5e8b-5744-a8a9-ffb7803f272d	phs002790_PBCIDB
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/255f73a1-3fc9-48f1-96d6-1c879749b47e			a8911be3859b04587b17773f86f27cd7	2024-07-25T17:24:35.245000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBYCC.json	16616	PBBYCC.json	file	8ba95e11-0013-51ae-bbc4-ab522fa4a79d	phs002790_PBBYCC
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2568e6e2-656c-4ae5-8ae2-360da166fcf0			a9ee04c3bc106ff93184b8b49116fc77	2024-07-25T17:24:38.847000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCDBZ.json	9449	PBCDBZ.json	file	852bb8db-1d85-5bd3-b5ee-91c9f5b72377	phs002790_PBCDBZ
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2583dc83-5b7b-4e74-850e-a469b007a9eb			e78e8435c364c26c16152bd3d2c39c54	2024-07-25T17:24:40.413000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCFRK.json	7289	PBCFRK.json	file	cb9e8d85-22eb-5587-959a-eed4be6f9977	phs002790_PBCFRK
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/25a33c81-166b-4f35-9e2a-3134834ea467			1336e80712ec716090368160abe162ad	2024-07-25T17:24:41.518000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCHFU.json	6144	PBCHFU.json	file	a940202c-49d9-53b5-a18c-d96699b4b22a	phs002790_PBCHFU
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/25d6b4c2-069f-4aee-94ad-d5629c568383			fd71d03647f8929a6b6731d8e9c4e28a	2024-07-25T17:24:38.695000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCCXV.json	26591	PBCCXV.json	file	09516e40-a644-56a9-ba65-ebf44f782240	phs002790_PBCCXV
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/25e07cc8-e846-4b51-8719-6feb35e482e3			55dbddebf90df835e2e9164535b3d628	2024-07-25T17:24:28.044000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBKBP.json	17439	PBBKBP.json	file	5ac5c748-1b18-5460-9521-713c58305f84	phs002790_PBBKBP
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/25e5a193-f6ae-42ef-93f0-f5163caa8419			6cee9cca7be6268612db60d8f99736bb	2024-07-25T17:24:44.215000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCKPZ.json	16170	PBCKPZ.json	file	afcda4e7-9bc1-5b8a-819d-b699966aa640	phs002790_PBCKPZ
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/25f7d4dc-236e-4e95-8ec9-21b911965c8a			8c51f941bbf9a056b2f950d21f9fb710	2024-07-25T17:24:32.788000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBULZ.json	44624	PBBULZ.json	file	fc31defd-6d78-5252-9e06-59bd9876cd23	phs002790_PBBULZ
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2618f041-81c0-47a9-8d95-c17b82f55be6			384261d3aead9500f472efca1725995b	2024-07-25T17:24:42.332000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCICS.json	26289	PBCICS.json	file	177bb653-7695-5f6f-9bd0-00364f9c3585	phs002790_PBCICS
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/2620544c-e780-448a-b811-66daeaef0c8e			966fec1a6f75d3885dd93baaee08cf4e	2024-07-25T17:24:41.815000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCHPC.json	16135	PBCHPC.json	file	b4e33f70-a78c-5256-9c3c-3a397bbcb687	phs002790_PBCHPC
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/26580cf5-c606-42f7-880a-8690c47c1e38			a3afe24f0347eae716092dbee702624f	2024-07-25T17:24:40.631000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCGAA.json	6130	PBCGAA.json	file	952bb441-1b09-5bbb-9126-af80ea632d32	phs002790_PBCGAA
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/268fa4f2-d383-4239-b4f3-8bb5f7dde22a			0b8b11bf43ba79f5e6019ba49ae1acfc	2024-07-25T17:24:40.571000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBCFYP.json	15722	PBCFYP.json	file	0f43636d-d521-5df7-8005-27a66181e1c6	phs002790_PBCFYP
JSON	phs002790	phs002790.v7.p1	"[""RNA-Seq""]"	dg.4DFC/26ae334d-c9b2-4086-a23c-5496849912b7			9b08e0140d689d1d58fb510ea0d98fa6	2024-07-25T17:24:31.469000000+00:00	s3://cds-305-phs002790-production-ccdi-ctsmc/2024_04_23_Release_Clinical/Clinical_JSONs/APEC14B1-CCDI-MCI-2023H2/PBBSRN.json	33946	PBBSRN.json	file	1928ecf4-da14-5e97-a4d3-d46912db2b54	phs002790_PBBSRN
