library_id	bases	number_of_reads	avg_read_length	coverage	reference_genome_assembly	design_description	library_layout	library_source	platform	instrument_model	type	genomic_info_id	file.file_id	library_strategy	library_selection
L200625W_A02	102000000000	564989530	132	30	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d9530d69-6023-4645-93e4-87cfcc6c33c7_L200625W_A02	dg.4DFC/d9530d69-6023-4645-93e4-87cfcc6c33c7	Not specified in data	Not specified in data
L200625W_A02	102000000000	564989530	132	30	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d3b62ba0-28b7-4456-ac5f-4f265315af15_L200625W_A02	dg.4DFC/d3b62ba0-28b7-4456-ac5f-4f265315af15	Not specified in data	Not specified in data
L200625W_E01	92400000000	679514466	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e18dc8cd-b603-492c-be89-4b63c8e6707d_L200625W_E01	dg.4DFC/e18dc8cd-b603-492c-be89-4b63c8e6707d	Not specified in data	Not specified in data
L200625W_E01	92400000000	679514466	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/225b22c6-8e2c-4739-9989-8b210c67c198_L200625W_E01	dg.4DFC/225b22c6-8e2c-4739-9989-8b210c67c198	Not specified in data	Not specified in data
L200625W_F11	89000000000	668744506	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/3d1bfefc-350e-4051-84a5-a6b2b666b46f_L200625W_F11	dg.4DFC/3d1bfefc-350e-4051-84a5-a6b2b666b46f	Not specified in data	Not specified in data
L200625W_F11	89000000000	668744506	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/fca60b55-0c1b-4281-b71d-453b0c4c8c50_L200625W_F11	dg.4DFC/fca60b55-0c1b-4281-b71d-453b0c4c8c50	Not specified in data	Not specified in data
L200625W_F10	112000000000	613038010	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7e6d3b09-ea15-4138-af80-f44f44f9a469_L200625W_F10	dg.4DFC/7e6d3b09-ea15-4138-af80-f44f44f9a469	Not specified in data	Not specified in data
L200625W_F10	112000000000	613038010	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b8bbe94b-a469-4f61-acd8-9ce1816f4622_L200625W_F10	dg.4DFC/b8bbe94b-a469-4f61-acd8-9ce1816f4622	Not specified in data	Not specified in data
L200625W_F07	138000000000	744019396	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/37941be3-0db9-4f00-9cf2-887c859c19b2_L200625W_F07	dg.4DFC/37941be3-0db9-4f00-9cf2-887c859c19b2	Not specified in data	Not specified in data
L200625W_F07	138000000000	744019396	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/36025985-f45d-4dca-bf2a-7313516c5c74_L200625W_F07	dg.4DFC/36025985-f45d-4dca-bf2a-7313516c5c74	Not specified in data	Not specified in data
L200625W_F12	115000000000	690732160	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/1c39bb10-2e70-4530-b536-96d06de9de13_L200625W_F12	dg.4DFC/1c39bb10-2e70-4530-b536-96d06de9de13	Not specified in data	Not specified in data
L200625W_F12	115000000000	690732160	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ca934f0a-bda3-45b9-8d08-1cea64acbc3d_L200625W_F12	dg.4DFC/ca934f0a-bda3-45b9-8d08-1cea64acbc3d	Not specified in data	Not specified in data
L200625W_F06	195000000000	745890174	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/96cfbb85-3ca4-4fa6-a26c-fba22fd6e44e_L200625W_F06	dg.4DFC/96cfbb85-3ca4-4fa6-a26c-fba22fd6e44e	Not specified in data	Not specified in data
L200625W_F06	195000000000	745890174	132	40	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/02a47c71-c048-47e0-897e-0b669fabe364_L200625W_F06	dg.4DFC/02a47c71-c048-47e0-897e-0b669fabe364	Not specified in data	Not specified in data
L200909W_C01	147000000000	687652648	132	48	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d13e2b04-2a4b-458e-94e4-e354c5a22391_L200909W_C01	dg.4DFC/d13e2b04-2a4b-458e-94e4-e354c5a22391	Not specified in data	Not specified in data
L200909W_C01	147000000000	687652648	132	48	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/29e7fc5c-8cef-4933-bb30-b74d4d6192fd_L200909W_C01	dg.4DFC/29e7fc5c-8cef-4933-bb30-b74d4d6192fd	Not specified in data	Not specified in data
L200625W_D07	117000000000	777937280	132	42	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/3ef66c60-2ed6-4c3d-b47f-d458ddeb210d_L200625W_D07	dg.4DFC/3ef66c60-2ed6-4c3d-b47f-d458ddeb210d	Not specified in data	Not specified in data
L200625W_D07	117000000000	777937280	132	42	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/116fba2f-aeec-490e-9998-79b62aa21562_L200625W_D07	dg.4DFC/116fba2f-aeec-490e-9998-79b62aa21562	Not specified in data	Not specified in data
L200625W_D11	116000000000	606744852	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/d17023c8-8924-4840-9370-2eb5130b7450_L200625W_D11	dg.4DFC/d17023c8-8924-4840-9370-2eb5130b7450	Not specified in data	Not specified in data
L200625W_D11	116000000000	606744852	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/48ce0abd-29cd-4765-bf05-601f63e4fbcc_L200625W_D11	dg.4DFC/48ce0abd-29cd-4765-bf05-601f63e4fbcc	Not specified in data	Not specified in data
L200625W_E02	87800000000	579113718	132	31	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8658eefe-b187-4baa-ad57-beca09a1265e_L200625W_E02	dg.4DFC/8658eefe-b187-4baa-ad57-beca09a1265e	Not specified in data	Not specified in data
L200625W_E02	87800000000	579113718	132	31	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c51cd575-d58d-4465-b40e-0151ab04a0e9_L200625W_E02	dg.4DFC/c51cd575-d58d-4465-b40e-0151ab04a0e9	Not specified in data	Not specified in data
L200625W_B01	104000000000	719681888	132	42	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/371cfb96-2c65-43b9-a09a-83219fb10597_L200625W_B01	dg.4DFC/371cfb96-2c65-43b9-a09a-83219fb10597	Not specified in data	Not specified in data
L200625W_B01	104000000000	719681888	132	42	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8aa6a8de-5dcb-4398-ba11-9e1d4306b642_L200625W_B01	dg.4DFC/8aa6a8de-5dcb-4398-ba11-9e1d4306b642	Not specified in data	Not specified in data
L200625W_B09	93400000000	728157748	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/eb6bbe53-7c60-493f-8e1f-a03b6531f00e_L200625W_B09	dg.4DFC/eb6bbe53-7c60-493f-8e1f-a03b6531f00e	Not specified in data	Not specified in data
L200625W_B09	93400000000	728157748	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/ef6646a7-eea1-4a6a-b737-cfa920e2561e_L200625W_B09	dg.4DFC/ef6646a7-eea1-4a6a-b737-cfa920e2561e	Not specified in data	Not specified in data
L200625W_E08	125000000000	678797360	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/5ec8951c-8bc8-4af9-91aa-c99c618cbf10_L200625W_E08	dg.4DFC/5ec8951c-8bc8-4af9-91aa-c99c618cbf10	Not specified in data	Not specified in data
L200625W_E08	125000000000	678797360	132	37	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7b4ac8a8-38eb-44be-8247-971c3ad4ea10_L200625W_E08	dg.4DFC/7b4ac8a8-38eb-44be-8247-971c3ad4ea10	Not specified in data	Not specified in data
L200625W_B04	100000000000	726594726	132	39	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/46750710-20f9-4e97-b97f-1e48153de572_L200625W_B04	dg.4DFC/46750710-20f9-4e97-b97f-1e48153de572	Not specified in data	Not specified in data
L200625W_B04	100000000000	726594726	132	39	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/42ba1756-3c68-4c9c-83b0-7fa4b3aaa6b2_L200625W_B04	dg.4DFC/42ba1756-3c68-4c9c-83b0-7fa4b3aaa6b2	Not specified in data	Not specified in data
L200625W_A03	99800000000	749501604	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/47b8b3cb-d242-42c5-bff2-de14583c3568_L200625W_A03	dg.4DFC/47b8b3cb-d242-42c5-bff2-de14583c3568	Not specified in data	Not specified in data
L200625W_A03	99800000000	749501604	132	41	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/e5f3d213-a10b-4140-8f47-4c548080af26_L200625W_A03	dg.4DFC/e5f3d213-a10b-4140-8f47-4c548080af26	Not specified in data	Not specified in data
L200720W_B03	101000000000	589873828	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/efaefa8b-7e23-4ab7-a6cc-3845e49de3b5_L200720W_B03	dg.4DFC/efaefa8b-7e23-4ab7-a6cc-3845e49de3b5	Not specified in data	Not specified in data
L200720W_B03	101000000000	589873828	132	33	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/93fe0fa7-7bec-4018-87bb-2c76575310cf_L200720W_B03	dg.4DFC/93fe0fa7-7bec-4018-87bb-2c76575310cf	Not specified in data	Not specified in data
L200625W_A09	155000000000	779401264	132	48	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/f491b429-7d96-420f-940f-dd3fcea12eca_L200625W_A09	dg.4DFC/f491b429-7d96-420f-940f-dd3fcea12eca	Not specified in data	Not specified in data
L200625W_A09	155000000000	779401264	132	48	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/112f0cf4-67ec-452f-b523-2dedd8939e36_L200625W_A09	dg.4DFC/112f0cf4-67ec-452f-b523-2dedd8939e36	Not specified in data	Not specified in data
L200625W_B03	112000000000	706427274	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/27acede8-ab40-48a4-9bdc-c1e02f8ffe7b_L200625W_B03	dg.4DFC/27acede8-ab40-48a4-9bdc-c1e02f8ffe7b	Not specified in data	Not specified in data
L200625W_B03	112000000000	706427274	132	38	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/2d7bd18d-ab26-428c-b3c7-e61886b56a77_L200625W_B03	dg.4DFC/2d7bd18d-ab26-428c-b3c7-e61886b56a77	Not specified in data	Not specified in data
L200625W_A05	114000000000	586732318	132	32	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/7b783138-d0eb-4178-993a-0704f1a1001c_L200625W_A05	dg.4DFC/7b783138-d0eb-4178-993a-0704f1a1001c	Not specified in data	Not specified in data
L200625W_A05	114000000000	586732318	132	32	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/784b7861-e8f1-474d-962e-b50db2f57cf3_L200625W_A05	dg.4DFC/784b7861-e8f1-474d-962e-b50db2f57cf3	Not specified in data	Not specified in data
L200720W_G04	86600000000	620448658	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/4e5a1aea-78da-4e03-b426-c7cffd034b9b_L200720W_G04	dg.4DFC/4e5a1aea-78da-4e03-b426-c7cffd034b9b	Not specified in data	Not specified in data
L200720W_G04	86600000000	620448658	132	35	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/107d5ea9-78b6-480b-8c0a-3aa7ff10793f_L200720W_G04	dg.4DFC/107d5ea9-78b6-480b-8c0a-3aa7ff10793f	Not specified in data	Not specified in data
L200625W_A06	124000000000	776185802	132	43	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/02ab755b-0956-4d6d-8009-5c49c182ad4d_L200625W_A06	dg.4DFC/02ab755b-0956-4d6d-8009-5c49c182ad4d	Not specified in data	Not specified in data
L200625W_A06	124000000000	776185802	132	43	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/bf0bd6ca-cb9c-4c7e-83d8-63622dec4ef7_L200625W_A06	dg.4DFC/bf0bd6ca-cb9c-4c7e-83d8-63622dec4ef7	Not specified in data	Not specified in data
L200720W_E03	88400000000	1303061782	132	72	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9dfcf494-2314-435f-8e77-9422f367975a_L200720W_E03	dg.4DFC/9dfcf494-2314-435f-8e77-9422f367975a	Not specified in data	Not specified in data
L200720W_E03	88400000000	1303061782	132	72	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/b29650e9-6b52-4914-b582-1569457acab1_L200720W_E03	dg.4DFC/b29650e9-6b52-4914-b582-1569457acab1	Not specified in data	Not specified in data
L200625W_E10	104000000000	516334808	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/8fe1ad14-ca4e-40f9-8947-c8e33eab9660_L200625W_E10	dg.4DFC/8fe1ad14-ca4e-40f9-8947-c8e33eab9660	Not specified in data	Not specified in data
L200625W_E10	104000000000	516334808	132	36	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/9edba45d-a211-4c0d-abc0-f36206a60b1b_L200625W_E10	dg.4DFC/9edba45d-a211-4c0d-abc0-f36206a60b1b	Not specified in data	Not specified in data
L200625W_E05	104000000000	913391084	132	50	GRCh37	750ng of gDNA was sheared to 500bp using Covaris LE220Plus; fragmented DNA was size selected using dsSPRI; libraries were generated using KapaHyper Prep Library Prep kit reagents for whole genome PCRfree sequencing.: WGS_PCRFree_KHP_LibraryPrep_CIDR_Protocol_v1	Paired-End	Genomic	Illumina	Illumina NovaSeq 6000	genomic_info	dg.4DFC/c3fa534c-0d0e-4892-8248-b96814a921c1_L200625W_E05	dg.4DFC/c3fa534c-0d0e-4892-8248-b96814a921c1	Not specified in data	Not specified in data
