type	genomic_info_id	design_description	file.file_id	instrument_model	library_id	library_layout	library_layout_concept_code	library_selection	library_selection_concept_code	library_source_material	library_source_material_concept_code	library_source_molecule	library_source_molecule_concept_code	library_strategy	library_strategy_concept_code	number_of_reads	platform	platform_concept_code	reference_genome_assembly	reporter_label
genomic_info	dg.4DFC/59395987-8ac3-40ca-a885-ae2bb1257d84_HALB3016744_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/59395987-8ac3-40ca-a885-ae2bb1257d84	Illumina NovaSeq	HALB3016744	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/593ade97-e52f-4b9e-838d-213586d383cb_HALB3024919_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/593ade97-e52f-4b9e-838d-213586d383cb	Illumina NovaSeq	HALB3024919	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/593ea60b-f563-43c0-a17e-5b3720b26ed1_HALB3023506_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/593ea60b-f563-43c0-a17e-5b3720b26ed1	Illumina NovaSeq	HALB3023506	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/59814edd-abb1-4891-a854-b90e81ec2806_HALB3016735_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/59814edd-abb1-4891-a854-b90e81ec2806	Illumina NovaSeq	HALB3016735	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/59aaf309-21f0-4225-a705-a32b27db782a_HALB3016739_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/59aaf309-21f0-4225-a705-a32b27db782a	Illumina NovaSeq	HALB3016739	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/59bf367b-3e4e-4901-a260-b71116845886_HALB3024937_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/59bf367b-3e4e-4901-a260-b71116845886	Illumina NovaSeq	HALB3024937	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295	203857616	Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/59e5e1e8-dcd7-4383-80bd-60ed1beea380_HALB3023504_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/59e5e1e8-dcd7-4383-80bd-60ed1beea380	Illumina NovaSeq	HALB3023504	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5a0206cd-4454-45c6-8b0a-20ed7b68eb7a_HALB3023527_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5a0206cd-4454-45c6-8b0a-20ed7b68eb7a	Illumina NovaSeq	HALB3023527	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5a26452a-196d-483b-a2a1-a75822e0cf65_HALB3024932_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5a26452a-196d-483b-a2a1-a75822e0cf65	Illumina NovaSeq	HALB3024932	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5a3f2166-1566-4fe1-9809-3d95979ec281_HALB3016731_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5a3f2166-1566-4fe1-9809-3d95979ec281	Illumina NovaSeq	HALB3016731	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5a4fc86b-3059-4601-a9ae-b0074924bb49_HALB3016750_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5a4fc86b-3059-4601-a9ae-b0074924bb49	Illumina NovaSeq	HALB3016750	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5a6de773-d529-48bd-bb14-0af5a6b4f56f_HALB3016751_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5a6de773-d529-48bd-bb14-0af5a6b4f56f	Illumina NovaSeq	HALB3016751	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5a890c19-c2f2-48b0-b160-def82eb47d72_HALB3024926_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5a890c19-c2f2-48b0-b160-def82eb47d72	Illumina NovaSeq	HALB3024926	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5accda57-ebad-4f38-9e51-9bcdc136226d_HALB3016745_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5accda57-ebad-4f38-9e51-9bcdc136226d	Illumina NovaSeq	HALB3016745	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5ad26716-4018-4a56-b8f1-2afdd5406d03_HALB3023528_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5ad26716-4018-4a56-b8f1-2afdd5406d03	Illumina NovaSeq	HALB3023528	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5ae87415-09fd-499c-88a8-008ba5286dd4_HALB3016754_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5ae87415-09fd-499c-88a8-008ba5286dd4	Illumina NovaSeq	HALB3016754	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5b140863-76ea-46f8-ac1f-cf03ccfbab66_HALB3023509_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5b140863-76ea-46f8-ac1f-cf03ccfbab66	Illumina NovaSeq	HALB3023509	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5b268a41-34dc-4913-a4a6-8543f90d27ca_HALB3024922_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5b268a41-34dc-4913-a4a6-8543f90d27ca	Illumina NovaSeq	HALB3024922	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5b3ceb2d-f249-435c-a285-305e66aeab6a_HALB3016757_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5b3ceb2d-f249-435c-a285-305e66aeab6a	Illumina NovaSeq	HALB3016757	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5b509a80-50b6-4316-8218-3f2773aa6888_HALB3024935_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5b509a80-50b6-4316-8218-3f2773aa6888	Illumina NovaSeq	HALB3024935	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5b5e514d-6199-4249-aeb5-2f5c2a5a2414_HALB3023497_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5b5e514d-6199-4249-aeb5-2f5c2a5a2414	Illumina NovaSeq	HALB3023497	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5b71df23-27fa-4aa0-a491-ffa70075a515_HALB3024919_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5b71df23-27fa-4aa0-a491-ffa70075a515	Illumina NovaSeq	HALB3024919	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5b736af3-251b-47cd-9609-f74da3a59323_HALB3016744_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5b736af3-251b-47cd-9609-f74da3a59323	Illumina NovaSeq	HALB3016744	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5b736f74-da3c-41c1-bccb-3f4902c849ec_HALB3024940_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5b736f74-da3c-41c1-bccb-3f4902c849ec	Illumina NovaSeq	HALB3024940	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5ba84762-faa7-4aa3-abff-616f6b50ec76_HALB3016759_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5ba84762-faa7-4aa3-abff-616f6b50ec76	Illumina NovaSeq	HALB3016759	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5bb92541-dc2f-481c-aa36-94839c94bbf2_HALB3023509_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5bb92541-dc2f-481c-aa36-94839c94bbf2	Illumina NovaSeq	HALB3023509	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5be4c370-86bb-4263-a671-73c2479447dc_HALB3024939_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5be4c370-86bb-4263-a671-73c2479447dc	Illumina NovaSeq	HALB3024939	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5c03d92f-f36c-45f0-8539-4596c59495e5_HALB3024946_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5c03d92f-f36c-45f0-8539-4596c59495e5	Illumina NovaSeq	HALB3024946	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5c2b6fcd-d596-4975-b199-4ece84305173_HALB3016745_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5c2b6fcd-d596-4975-b199-4ece84305173	Illumina NovaSeq	HALB3016745	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5c391de4-4b59-46e6-b336-9ae29462dcac_HALB3023527_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5c391de4-4b59-46e6-b336-9ae29462dcac	Illumina NovaSeq	HALB3023527	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5c46efd8-b5d8-4524-9fac-5dc10dcaf472_HALB3016741_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5c46efd8-b5d8-4524-9fac-5dc10dcaf472	Illumina NovaSeq	HALB3016741	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5cc658ed-2a62-4485-b864-743bb27e44ea_HALB3023523_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5cc658ed-2a62-4485-b864-743bb27e44ea	Illumina NovaSeq	HALB3023523	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5ccc2d00-f5d9-440d-95ee-acd90ecabec2_HALB3016734_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5ccc2d00-f5d9-440d-95ee-acd90ecabec2	Illumina NovaSeq	HALB3016734	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5cd02bd9-c1fb-4a2a-bf8a-105fc8b6a886_HALB3024924_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5cd02bd9-c1fb-4a2a-bf8a-105fc8b6a886	Illumina NovaSeq	HALB3024924	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5cfcf5f4-cde5-4451-bc58-5445ed703859_HALB3016743_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5cfcf5f4-cde5-4451-bc58-5445ed703859	Illumina NovaSeq	HALB3016743	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552	94914861	Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5d0ca46f-bc67-4912-9d07-de4b878061db_HALB3023522_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5d0ca46f-bc67-4912-9d07-de4b878061db	Illumina NovaSeq	HALB3023522	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5d1d979a-2a43-4465-a227-07aa5ad89721_HALB3016730_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5d1d979a-2a43-4465-a227-07aa5ad89721	Illumina NovaSeq	HALB3016730	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5d1dc980-84f2-4eba-8bf3-5bf267e0972c_HALB3023495_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5d1dc980-84f2-4eba-8bf3-5bf267e0972c	Illumina NovaSeq	HALB3023495	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5dac84c0-f497-481f-bd15-6230291d1c33_HALB3023514_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5dac84c0-f497-481f-bd15-6230291d1c33	Illumina NovaSeq	HALB3023514	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5db412b7-87d3-4573-828b-624fe53dfd88_HALB3016727_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5db412b7-87d3-4573-828b-624fe53dfd88	Illumina NovaSeq	HALB3016727	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5dfdd8ac-559e-43a5-87a2-1ca4783194a7_HALB3016736_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5dfdd8ac-559e-43a5-87a2-1ca4783194a7	Illumina NovaSeq	HALB3016736	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552	107378069	Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e1142b4-fe7b-4f28-9d3e-d648f678c5ab_HALB3023513_genomicInfo	xGen(TM) Sample Identification (ID) Amplicon Panel	dg.4DFC/5e1142b4-fe7b-4f28-9d3e-d648f678c5ab	Illumina NovaSeq	HALB3023513	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	AMPLICON	C204813		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e302aa2-b1ae-4f22-bdd0-5660b3284575_HALB3016735_genomicInfo	Takara SMARTer Stranded Total RNAseq v2 Low Input	dg.4DFC/5e302aa2-b1ae-4f22-bdd0-5660b3284575	Illumina NovaSeq	HALB3016735	Paired-End	C150423	rRNA Depletion	C163990	Bulk Tissue	C178225	Transcriptome	C153194	Bulk RNA-Seq	C219552	188739	Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e75d480-723f-4016-80cb-db942aa31d00_HALB3024937_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e75d480-723f-4016-80cb-db942aa31d00	Illumina NovaSeq	HALB3024937	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024918_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024918	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024919_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024919	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024920_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024920	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024921_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024921	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024922_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024922	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024923_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024923	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024924_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024924	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024925_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024925	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024926_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024926	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024927_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024927	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024928_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024928	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024930_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024930	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024931_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024931	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024932_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024932	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024933_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024933	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024934_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024934	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024935_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024935	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024936_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024936	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024937_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024937	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024938_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024938	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024939_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024939	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
genomic_info	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46_HALB3024940_genomicInfo	IDT xGen Exome v2 hyb panel	dg.4DFC/5e8b2585-78ff-4c71-83a1-57b9413e3a46	Illumina NovaSeq	HALB3024940	Paired-End	C150423	Hybrid Selection	Not specified in data	Bulk Tissue	C178225	Genomic DNA	C95940	WXS	C101295		Illumina	C146817	Not specified in data	
