type	genomic_info_id	design_description	platform	bases	library_layout	coverage	file.file_id	sequence_alignment_software	number_of_reads	library_selection	reference_genome_assembly	avg_read_length	methylation_platform	library_source	reporter_label	instrument_model	library_id	library_strategy	custom_assembly_fasta_file_for_alignment	library_source_molecule
genomic_info	622a526a300c487e71879ae8_00002E86AA	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/986d50eb-7f95-5f50-9027-4decbaf9e64d			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E86AA	miRNA-Seq		Transcriptome
genomic_info	622a526a300c487e71879aee_00002E3A83	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/dd0125b9-3875-51f8-86ba-da514b3c16ae			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E3A83	miRNA-Seq		Transcriptome
genomic_info	622a526b300c487e71879af4_00002E8680	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/aa3defda-98b1-5570-8534-4bf0c16d22aa			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E8680	miRNA-Seq		Transcriptome
genomic_info	622a526e300c487e71879afa_00002E3A88	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/2a7e1a2e-2fa7-5bee-b91b-621591afe7ca			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E3A88	miRNA-Seq		Transcriptome
genomic_info	622a526e300c487e71879b00_00002E3A89	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/d241bb9e-cc7b-5ae3-ae0e-ed78cf3b1217			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E3A89	miRNA-Seq		Transcriptome
genomic_info	622a526f300c487e71879b06_00002E86AB	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/9234514d-88c9-5394-8e17-d978c923f566			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E86AB	miRNA-Seq		Transcriptome
genomic_info	622a5277300c487e71879b0c_00002E86AC	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/0c7aa9dc-d055-597a-bd3f-91c0496270e4			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E86AC	miRNA-Seq		Transcriptome
genomic_info	622a5278300c487e71879b13_00002E3A8E	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/5e07e3dc-bec3-506f-a424-0742b23b568e			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E3A8E	miRNA-Seq		Transcriptome
genomic_info	622a5278300c487e71879b18_00002E3A8F	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/7d8ad7e6-baff-5564-ade9-3ce14fb1c085			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E3A8F	miRNA-Seq		Transcriptome
genomic_info	622a527a300c487e71879b1e_00002E8681	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/588a5040-c6b6-5f75-b26a-8bca90cac9c3			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E8681	miRNA-Seq		Transcriptome
genomic_info	622a527b300c487e71879b24_00002E3A90	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/f096181e-7e2a-54a7-b8e5-76a59648521f			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E3A90	miRNA-Seq		Transcriptome
genomic_info	622a527c300c487e71879b2a_00002E8682	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/3ede0c66-8e53-585f-a3cd-185af1755532			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002E8682	miRNA-Seq		Transcriptome
genomic_info	622a527c300c487e71879b30_00002C2B59	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/7c0a09d3-fed4-5238-91e4-75f2ec13fca9			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002C2B59	miRNA-Seq		Transcriptome
genomic_info	622a5282300c487e71879b36_00002DEFAE	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/76df7ed1-ef48-5989-afeb-1bd5601cd133			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFAE	miRNA-Seq		Transcriptome
genomic_info	622a5282300c487e71879b3c_00002DEFB1	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/4b900405-cd6a-5691-9994-0d85860e8aa2			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFB1	miRNA-Seq		Transcriptome
genomic_info	622a5282300c487e71879b42_00002DEFAF	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/51c25c04-3fcd-58b8-8a16-48dad738f095			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFAF	miRNA-Seq		Transcriptome
genomic_info	622a5286300c487e71879b49_00002DEFB0	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/317fa581-5297-5e10-8d09-aa5fcdb1fc22			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFB0	miRNA-Seq		Transcriptome
genomic_info	622a5286300c487e71879b4e_00002DEFB2	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/61d979ca-3355-54dc-b25d-93976d1a7a81			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFB2	miRNA-Seq		Transcriptome
genomic_info	622a5287300c487e71879b54_00002DEFB3	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/6e19ab89-fc7d-5c25-948f-fcc17ca5e994			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFB3	miRNA-Seq		Transcriptome
genomic_info	622a5289300c487e71879b5a_00002DEFB5	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/c526fd30-b05d-54ce-a915-14b3a4300426			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFB5	miRNA-Seq		Transcriptome
genomic_info	622a528b300c487e71879b60_00002DEFB7	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/61742bed-4c28-5fd9-8325-440f3f90db90			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFB7	miRNA-Seq		Transcriptome
genomic_info	622a528d300c487e71879b66_00002DEFB8	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/dad1458d-7ea8-5dc6-b925-fa8216a26017			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFB8	miRNA-Seq		Transcriptome
genomic_info	622a5290300c487e71879b6c_00002DEFB9	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/2218210f-0d60-57f8-ad99-1819e0520e17			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFB9	miRNA-Seq		Transcriptome
genomic_info	622a5294300c487e71879b72_00002DEFBA	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/0bbf079d-5e37-5fef-9ab3-12f4473bd527			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFBA	miRNA-Seq		Transcriptome
genomic_info	622a5295300c487e71879b78_00002DEFBD	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/8807c192-f889-57da-aa4c-58b5b4c2aaf1			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFBD	miRNA-Seq		Transcriptome
genomic_info	622a5295300c487e71879b7e_00002DEFBE	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/be9dcef7-7743-5216-a5c8-717b08434ea5			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFBE	miRNA-Seq		Transcriptome
genomic_info	622a5295300c487e71879b84_00002DEFBF	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/4d750781-7d9d-5b90-ab78-f45ca673fffb			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFBF	miRNA-Seq		Transcriptome
genomic_info	622a5296300c487e71879b8a_00002DEFC0	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/66871fcb-cb3b-5eae-bb90-3cae5898c7fb			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFC0	miRNA-Seq		Transcriptome
genomic_info	622a5298300c487e71879b90_00002DEFC1	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/2e490787-341a-5e21-8116-40e662616ab8			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFC1	miRNA-Seq		Transcriptome
genomic_info	622a52a2300c487e71879b96_00002DEFC2	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/1eadf07b-8d02-50d4-a7ac-66d1c487d27a			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFC2	miRNA-Seq		Transcriptome
genomic_info	622a52a3300c487e71879b9c_00002DEFC3	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/119f4454-0fee-51e7-a3da-ca08f3b6bfd8			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFC3	miRNA-Seq		Transcriptome
genomic_info	622a52a8300c487e71879ba2_00002DEFC4	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/4d771da9-07a4-5e37-bbc9-ef1572e8f503			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFC4	miRNA-Seq		Transcriptome
genomic_info	622a52a9300c487e71879ba8_00002DEFC6	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/7553b7bc-93fc-5949-9a6e-acd19b419827			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFC6	miRNA-Seq		Transcriptome
genomic_info	622a52a9300c487e71879bae_00002DEFC8	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/54f39937-24db-5752-bdf4-00a36d9eafd0			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFC8	miRNA-Seq		Transcriptome
genomic_info	622a52aa300c487e71879bb4_00002DEFC9	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/7288476f-b01e-534d-a31b-7641af45b236			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFC9	miRNA-Seq		Transcriptome
genomic_info	622a52ad300c487e71879bba_00002DEFCB	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/538b3d69-70d5-5e57-8b42-2436ef3e94ad			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFCB	miRNA-Seq		Transcriptome
genomic_info	622a52ae300c487e71879bc0_00002DEFCC	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/93e856f5-850e-57bb-818c-71f8ed44f453			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFCC	miRNA-Seq		Transcriptome
genomic_info	622a52b2300c487e71879bca_00002DEFCF	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/d3e36412-d8dc-5d0b-bacb-7b52193505e5			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFCF	miRNA-Seq		Transcriptome
genomic_info	622a52b4300c487e71879bd0_00002DEFD0	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/a92b27d0-346e-5d2d-b66d-d99273d76a4e			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFD0	miRNA-Seq		Transcriptome
genomic_info	622a52b6300c487e71879bd6_00002DEFD2	"miRNA-seq library construction used the NEXTflex Small RNA-Seq Kit (v3, PerkinElmer, Waltham, MA) prepared on a Sciclone Liquid Handling Workstation. Pooled libraries were then size selected according to NEXTflex Kit specifications using a Pippin Prep system (Sage Science, Beverly, MA). Pools of approximately 20 were sequenced on an Illumina HiSeq 4000 to generate a minimum of approximately 10 million reads per library. Samples that did not reach coverage were sequenced a second time. A subset of cases have two FASTQ files that should be analyzed together."	Illumina		Single-indexed		dg.4DFC/5239c7ea-8e92-5e05-8162-c2d8505bbe5f			Other	GRCh38			Transcriptome		Illumina NovaSeq 6000	00002DEFD2	miRNA-Seq		Transcriptome
