id	sample.id	avg_read_length	checksum_algorithm	checksum_value	coverage	custom_assembly_fasta_file_for_alignment	dcf_indexd_guid	design_description	file_description	file_mapping_level	file_name	file_size	file_type	file_url_in_cds	instrument_model	library_id	library_layout	library_selection	library_source	library_strategy	md5sum	number_of_bp	number_of_reads	platform	reference_genome_assembly	sequence_alignment_software	sequencing_file_id	study	updated	type
phs002371::MLL_PAYYNY_scRNA_S2_L001_R1_001.fastq.gz	phs002371::HTA4_15_1042						dg.4DFC/1c716bb3-9d7e-44ab-aada-6baa45d73e57	Not Available			MLL_PAYYNY_scRNA_S2_L001_R1_001.fastq.gz	4248817069	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYYNY_scRNA/MLL_PAYYNY_scRNA_S2_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	05674708e946631dd6204e02cd1a2ca5			Illumina			MLL_PAYYNY_scRNA_S2_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYYNY_scRNA_S2_L001_R2_001.fastq.gz	phs002371::HTA4_15_1042						dg.4DFC/d239aa96-5857-48e6-a018-5f133ede7da8	Not Available			MLL_PAYYNY_scRNA_S2_L001_R2_001.fastq.gz	9838646492	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYYNY_scRNA/MLL_PAYYNY_scRNA_S2_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	2c3b5513395f33696ed2239b33c90463			Illumina			MLL_PAYYNY_scRNA_S2_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYYNY_scRNA_S2_L002_R1_001.fastq.gz	phs002371::HTA4_15_1042						dg.4DFC/81ae6213-fbd0-4a74-a741-b07f12f2e2c2	Not Available			MLL_PAYYNY_scRNA_S2_L002_R1_001.fastq.gz	4242832560	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYYNY_scRNA/MLL_PAYYNY_scRNA_S2_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	3af9d29558ce1496a09de3cac924144e			Illumina			MLL_PAYYNY_scRNA_S2_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYYNY_scRNA_S2_L002_R2_001.fastq.gz	phs002371::HTA4_15_1042						dg.4DFC/d9d20aaf-cc16-4bd1-be2b-e6395109ffa1	Not Available			MLL_PAYYNY_scRNA_S2_L002_R2_001.fastq.gz	9812588043	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYYNY_scRNA/MLL_PAYYNY_scRNA_S2_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	6389208f7f6e5b97077a8f75993c8a2f			Illumina			MLL_PAYYNY_scRNA_S2_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scATAC_S4_L001_R1_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/c555675d-c62b-4700-bd97-0e249f0afd93	Not Available			MLL_PAYZLC_scATAC_S4_L001_R1_001.fastq.gz	6630967197	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZLC_scATAC/MLL_PAYZLC_scATAC_S4_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	0171af83cb7760932561016dbf22a21b			Illumina			MLL_PAYZLC_scATAC_S4_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scATAC_S4_L001_R2_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/b1f125cf-d738-4076-8c90-f134d1e85cd0	Not Available			MLL_PAYZLC_scATAC_S4_L001_R2_001.fastq.gz	3536552558	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZLC_scATAC/MLL_PAYZLC_scATAC_S4_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	63c60bf3b002152b062e74ce78e25f3f			Illumina			MLL_PAYZLC_scATAC_S4_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scATAC_S4_L001_R3_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/8202fb1e-44a6-40ab-96f5-2ca6271e008f	Not Available			MLL_PAYZLC_scATAC_S4_L001_R3_001.fastq.gz	6674784236	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZLC_scATAC/MLL_PAYZLC_scATAC_S4_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	b6798b79a20f47493e0066a3427b3916			Illumina			MLL_PAYZLC_scATAC_S4_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scATAC_S4_L002_R1_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/df5f97b6-ac28-4df8-8cbd-303417f1abaa	Not Available			MLL_PAYZLC_scATAC_S4_L002_R1_001.fastq.gz	6709724822	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZLC_scATAC/MLL_PAYZLC_scATAC_S4_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	41920664f44c4508ede74c6dd16624fd			Illumina			MLL_PAYZLC_scATAC_S4_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scATAC_S4_L002_R2_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/39bfdbf7-2388-43af-92ae-6261c60fd9ce	Not Available			MLL_PAYZLC_scATAC_S4_L002_R2_001.fastq.gz	3577635066	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZLC_scATAC/MLL_PAYZLC_scATAC_S4_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	5c80b678728501ec317fe6c10ac720b4			Illumina			MLL_PAYZLC_scATAC_S4_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scATAC_S4_L002_R3_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/723dc57a-f14a-474b-84b4-a0e8443a9bf9	Not Available			MLL_PAYZLC_scATAC_S4_L002_R3_001.fastq.gz	6755159518	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZLC_scATAC/MLL_PAYZLC_scATAC_S4_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	9dcd7176d01d25516e84763806f1127f			Illumina			MLL_PAYZLC_scATAC_S4_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scRNA.bam	phs002371::HTA4_10_1045						dg.4DFC/da0ab0fb-e685-4bed-9074-0cee9da4f1e5	Not Available			MLL_PAYZLC_scRNA.bam	33040269937	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/MLL_ PAYZLC_scRNA.bam/MLL_PAYZLC_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	256ee07185899aff62a1bd6b1e263141			Other			MLL_PAYZLC_scRNA.bam	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scRNA_S4_L001_R1_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/df676e8d-8a3e-4bce-a89f-428241072555	Not Available			MLL_PAYZLC_scRNA_S4_L001_R1_001.fastq.gz	4781274757	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZLC_scRNA/MLL_PAYZLC_scRNA_S4_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	6ed98db3f08ffa6c2f516f8872bb1971			Illumina			MLL_PAYZLC_scRNA_S4_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scRNA_S4_L001_R2_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/339c342a-7e25-4fc1-ba3b-7c1da5b719f0	Not Available			MLL_PAYZLC_scRNA_S4_L001_R2_001.fastq.gz	10889027304	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZLC_scRNA/MLL_PAYZLC_scRNA_S4_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	bc9d6ea655a7b871c212e18830e90049			Illumina			MLL_PAYZLC_scRNA_S4_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scRNA_S4_L002_R1_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/d604296d-e55d-4ea7-9e4b-ae54c07c583a	Not Available			MLL_PAYZLC_scRNA_S4_L002_R1_001.fastq.gz	4783900902	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZLC_scRNA/MLL_PAYZLC_scRNA_S4_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	59d50624969aeb0ce3fe1c90a372a4a3			Illumina			MLL_PAYZLC_scRNA_S4_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZLC_scRNA_S4_L002_R2_001.fastq.gz	phs002371::HTA4_10_1045						dg.4DFC/5fca337d-5f8b-414a-970e-0b87a96f7689	Not Available			MLL_PAYZLC_scRNA_S4_L002_R2_001.fastq.gz	10904329193	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZLC_scRNA/MLL_PAYZLC_scRNA_S4_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	03703cd611c4df90083fd10d6675abdd			Illumina			MLL_PAYZLC_scRNA_S4_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scATAC_S6_L001_R1_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/a59dfcec-6a5e-43c6-95e1-b7de1d2a7f68	Not Available			MLL_PAYZVY_scATAC_S6_L001_R1_001.fastq.gz	891545625	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZVY_scATAC/MLL_PAYZVY_scATAC_S6_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	0a647ebec9c3ac65b511c0a57239d019			Illumina			MLL_PAYZVY_scATAC_S6_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scATAC_S6_L001_R2_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/fdcfd7ec-ed0a-40d6-9071-a562406e52de	Not Available			MLL_PAYZVY_scATAC_S6_L001_R2_001.fastq.gz	468622563	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZVY_scATAC/MLL_PAYZVY_scATAC_S6_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	bf3386dc5e9def4574858ffd17dd573e			Illumina			MLL_PAYZVY_scATAC_S6_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scATAC_S6_L001_R3_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/0ce1b61d-a66b-4fc3-a81d-9f88bb09459d	Not Available			MLL_PAYZVY_scATAC_S6_L001_R3_001.fastq.gz	896677099	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZVY_scATAC/MLL_PAYZVY_scATAC_S6_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	dbfa88d02e2b029e39d6e968fcca55af			Illumina			MLL_PAYZVY_scATAC_S6_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scATAC_S6_L002_R1_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/5f23fe8f-11d5-45b1-9eef-dc01339b0a02	Not Available			MLL_PAYZVY_scATAC_S6_L002_R1_001.fastq.gz	907090064	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZVY_scATAC/MLL_PAYZVY_scATAC_S6_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	111d2147075783b33fade433510bd500			Illumina			MLL_PAYZVY_scATAC_S6_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scATAC_S6_L002_R2_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/796cb888-2186-4f35-9368-9e5eef8c3885	Not Available			MLL_PAYZVY_scATAC_S6_L002_R2_001.fastq.gz	476299829	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZVY_scATAC/MLL_PAYZVY_scATAC_S6_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	e773379b4f7488af1bce34785e91946f			Illumina			MLL_PAYZVY_scATAC_S6_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scATAC_S6_L002_R3_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/2e023f9a-2d89-49dd-b4bd-901525345733	Not Available			MLL_PAYZVY_scATAC_S6_L002_R3_001.fastq.gz	912137162	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZVY_scATAC/MLL_PAYZVY_scATAC_S6_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	5db6f8a22933d6b64297fda82b87f8be			Illumina			MLL_PAYZVY_scATAC_S6_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scRNA.bam	phs002371::HTA4_17_1048						dg.4DFC/88381313-483f-4160-a272-92d520e9d899	Not Available			MLL_PAYZVY_scRNA.bam	3686522371	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/MLL_ PAYZVY_scRNA.bam/MLL_PAYZVY_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	69fa4f3217bd035a164997a36ffcf373			Other			MLL_PAYZVY_scRNA.bam	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scRNA_S6_L001_R1_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/84a953d4-0c38-4111-9e84-42d2b6d080d9	Not Available			MLL_PAYZVY_scRNA_S6_L001_R1_001.fastq.gz	623220839	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZVY_scRNA/MLL_PAYZVY_scRNA_S6_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	da2c21a025021b33c2491a67a02b0669			Illumina			MLL_PAYZVY_scRNA_S6_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scRNA_S6_L001_R2_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/3b5a51ce-368c-4c34-a52e-8e6e8f1fa531	Not Available			MLL_PAYZVY_scRNA_S6_L001_R2_001.fastq.gz	1403223189	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZVY_scRNA/MLL_PAYZVY_scRNA_S6_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	9936bf85446c888c31b44148b185b0f1			Illumina			MLL_PAYZVY_scRNA_S6_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scRNA_S6_L002_R1_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/74cb4d32-4714-4627-b5d8-8ed315100eff	Not Available			MLL_PAYZVY_scRNA_S6_L002_R1_001.fastq.gz	623227968	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZVY_scRNA/MLL_PAYZVY_scRNA_S6_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	d47f2ca042f915242eef10dd976fe25b			Illumina			MLL_PAYZVY_scRNA_S6_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZVY_scRNA_S6_L002_R2_001.fastq.gz	phs002371::HTA4_17_1048						dg.4DFC/de68100d-d9ca-4a50-8784-79e48ea10be0	Not Available			MLL_PAYZVY_scRNA_S6_L002_R2_001.fastq.gz	1404319176	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZVY_scRNA/MLL_PAYZVY_scRNA_S6_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	b90625e685b506a3ce7c3044bb125291			Illumina			MLL_PAYZVY_scRNA_S6_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scATAC_S3_L001_R1_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/c7572c04-0a9e-4568-b290-3f8b7598f61f	Not Available			MLL_PAYZWN_scATAC_S3_L001_R1_001.fastq.gz	4618884228	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZWN_scATAC/MLL_PAYZWN_scATAC_S3_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	8ed11431aaf434a03a5932e6fdd32dcf			Illumina			MLL_PAYZWN_scATAC_S3_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scATAC_S3_L001_R2_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/687591ca-f482-4f05-85a8-12e4ba8298a3	Not Available			MLL_PAYZWN_scATAC_S3_L001_R2_001.fastq.gz	2503519652	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZWN_scATAC/MLL_PAYZWN_scATAC_S3_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	171d098192e349a6547b294af464235f			Illumina			MLL_PAYZWN_scATAC_S3_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scATAC_S3_L001_R3_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/922b2164-b0b2-4be5-81eb-3501a97514b0	Not Available			MLL_PAYZWN_scATAC_S3_L001_R3_001.fastq.gz	4709545120	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZWN_scATAC/MLL_PAYZWN_scATAC_S3_L001_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	3f39ac624187151a8c4f823e706d8660			Illumina			MLL_PAYZWN_scATAC_S3_L001_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scATAC_S3_L002_R1_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/08b3833e-aa1f-4637-854b-4500d7cc0cac	Not Available			MLL_PAYZWN_scATAC_S3_L002_R1_001.fastq.gz	4654431100	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZWN_scATAC/MLL_PAYZWN_scATAC_S3_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	d43d42099dd033fb27f6888bd25a3c32			Illumina			MLL_PAYZWN_scATAC_S3_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scATAC_S3_L002_R2_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/39ac6e20-128c-4e88-8ae5-bf9b4243d37a	Not Available			MLL_PAYZWN_scATAC_S3_L002_R2_001.fastq.gz	2525145121	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZWN_scATAC/MLL_PAYZWN_scATAC_S3_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	f6d07013d50afcd29850d47877f6e5b6			Illumina			MLL_PAYZWN_scATAC_S3_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scATAC_S3_L002_R3_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/6769e413-6283-4c70-b270-10b4581fbb93	Not Available			MLL_PAYZWN_scATAC_S3_L002_R3_001.fastq.gz	4742350053	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAYZWN_scATAC/MLL_PAYZWN_scATAC_S3_L002_R3_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	fe0b021979f81514b4f50d2d6397ddf4			Illumina			MLL_PAYZWN_scATAC_S3_L002_R3_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scRNA.bam	phs002371::HTA4_18_1051						dg.4DFC/7378a87d-dc92-41cf-a964-866e34220fc1	Not Available			MLL_PAYZWN_scRNA.bam	32407237912	bam	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_2/MLL_ PAYZWN_scRNA.bam/MLL_PAYZWN_scRNA.bam	Not Reported	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	ec519d391ea3fff932c2b2722c956399			Other			MLL_PAYZWN_scRNA.bam	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scRNA_S3_L001_R1_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/61e07b5e-f6c6-46fa-bcf9-da1fce8020a5	Not Available			MLL_PAYZWN_scRNA_S3_L001_R1_001.fastq.gz	4254964821	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZWN_scRNA/MLL_PAYZWN_scRNA_S3_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	b3b6aa9b7efabf8cc67e2fcaa9a0cd8b			Illumina			MLL_PAYZWN_scRNA_S3_L001_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scRNA_S3_L001_R2_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/5ff579fb-605c-440f-b6df-bfc1fd292498	Not Available			MLL_PAYZWN_scRNA_S3_L001_R2_001.fastq.gz	9763740035	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZWN_scRNA/MLL_PAYZWN_scRNA_S3_L001_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	6680821234a798c5326018f29413ec30			Illumina			MLL_PAYZWN_scRNA_S3_L001_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scRNA_S3_L002_R1_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/e143b7e7-3238-4633-bec7-faf1de066fd6	Not Available			MLL_PAYZWN_scRNA_S3_L002_R1_001.fastq.gz	4248965404	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZWN_scRNA/MLL_PAYZWN_scRNA_S3_L002_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	842cf45a9d2b95b5e18e0c87cee440c1			Illumina			MLL_PAYZWN_scRNA_S3_L002_R1_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAYZWN_scRNA_S3_L002_R2_001.fastq.gz	phs002371::HTA4_18_1051						dg.4DFC/4f1ed119-6652-4475-8679-768f5bdc020d	Not Available			MLL_PAYZWN_scRNA_S3_L002_R2_001.fastq.gz	9735366704	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_RNAseq_level_1/MLL_PAYZWN_scRNA/MLL_PAYZWN_scRNA_S3_L002_R2_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Transcriptomic Single Cell	RNA-Seq	466bead7135dec005d61cbc303579304			Illumina			MLL_PAYZWN_scRNA_S3_L002_R2_001.fastq.gz	phs002371		sequencing_file
phs002371::MLL_PAZBGV_scATAC_S3_L001_R1_001.fastq.gz	phs002371::HTA4_16_1054						dg.4DFC/f7bc9d9c-9cd3-4eab-8e0e-e9b94e3cda3f	Not Available			MLL_PAZBGV_scATAC_S3_L001_R1_001.fastq.gz	6250397263	fastq	s3://cds-243-phs002371/v23.7.1.seq/htan-dcc-chop/single_cell_ATACseq_level_1_CLEAN/MLL_PAZBGV_scATAC/MLL_PAZBGV_scATAC_S3_L001_R1_001.fastq.gz	Illumina NovaSeq 6000	Not Available	Not Applicable	Unspecified	Genomic Single Cell	ATAC-seq	56ce69b0c8d0433de5fc94d297f87f1f			Illumina			MLL_PAZBGV_scATAC_S3_L001_R1_001.fastq.gz	phs002371		sequencing_file
